,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,48.55,66.2,1962.72
1,A319,6.644,11.92,800.85
2,A319,7.18,52.85,1369.37
9,A319,7.435,59.7,801.54
10,A319,9.586,29.02,751.16
11,A319,8.6,41.32,620.76
23,A319,8.465,67.05,832.01
26,A319,8.664,25.23,785.73
41,A319,8.427,29.07,1286.09
49,A319,6.892,60.45,1494.71
52,A319,7.204,24.92,2097.04
56,A319,9.402000000000001,17.24,880.98
61,A319,7.77,17.32,468.61
65,A319,7.4479999999999995,10.7,990.18
69,A319,6.336,42.9,589.64
76,A319,7.699,36.32,255.54
85,A319,6.539,47.69,1546.52
90,A319,7.135,35.78,734.85
92,A319,6.1,56.7,1282.06
98,A319,9.482999999999999,13.82,2014.63
102,A319,9.262,63.48,510.38
105,A319,6.478,43.52,1499.25
106,A319,9.215,27.12,1257.55
107,A319,9.508,25.97,1093.63
125,A319,8.28,55.29,1025.93
140,A319,7.353,30.75,1847.99
147,A319,7.215,20.89,2159.09
170,A319,6.4110000000000005,62.47,1599.74
174,A319,7.827999999999999,27.5,777.9
176,A319,7.114,41.32,731.86
179,A319,8.931000000000001,35.71,1139.87
180,A319,8.874,50.55,1270.96
181,A319,7.477,38.63,886.78
184,A319,5.986000000000001,24.53,1421.31
186,A319,8.786,49.09,1490.24
189,A319,6.579,67.06,2118.9
194,A319,9.31,37.08,673.12
195,A319,7.702000000000001,40.38,1091.69
197,A319,8.262,16.87,867.18
209,A319,7.64,29.87,1470.8
248,A319,6.757000000000001,30.06,1183.41
250,A319,8.182,47.94,791.92
270,A319,7.225,55.52,2023.91
304,A319,7.855,60.05,1230.51
309,A319,7.109,15.88,405.35
337,A319,8.645,23.34,1305.03
339,A319,9.478,47.02,507.28
345,A319,7.966,13.25,735.8
346,A319,7.722,37.39,1185.51
358,A319,7.3260000000000005,38.22,353.74
364,A319,6.672999999999999,29.03,793.47
365,A319,5.959,51.88,1102.97
378,A319,5.905,27.4,1537.86
380,A319,7.567,19.69,409.41
384,A319,5.77,24.51,1888.77
413,A319,5.7620000000000005,35.05,810.71
427,A319,8.414,40.39,2180.59
432,A319,5.9639999999999995,27.92,461.37
436,A319,9.002,23.07,586.29
444,A319,6.398,25.06,946.67
454,A319,6.199,53.53,1533.58
471,A319,9.465,57.4,580.62
484,A319,8.588,47.78,593.08
514,A319,7.6770000000000005,46.41,317.78
522,A319,8.931000000000001,35.28,1649.04
527,A319,8.722000000000001,64.1,517.26
532,A319,6.605,14.72,1134.51
534,A319,5.997999999999999,63.94,278.4
536,A319,8.325,26.98,687.93
547,A319,9.551,28.7,1281.08
558,A319,8.65,42.07,2197.43
561,A319,9.439,40.5,568.19
587,A319,7.115,11.13,520.39
600,A319,6.513,56.69,607.24
620,A319,9.54,13.75,1663.74
635,A319,9.552999999999999,48.96,623.95
641,A319,5.688,54.86,500.61
646,A319,7.393,41.17,1943.78
647,A319,9.259,11.13,1444.15
662,A319,8.826,49.62,1723.94
673,A319,7.029,59.12,1842.99
681,A319,9.495,61.14,1812.4
700,A319,8.97,28.05,1690.15
702,A319,5.652,15.11,660.49
712,A319,6.517,46.3,1897.4
722,A319,5.752000000000001,17.38,1990.88
728,A319,7.987,34.44,1468.91
738,A319,8.525,38.67,925.06
760,A319,7.646,56.62,1114.42
762,A319,9.418,58.14,250.89
764,A319,9.228,43.5,2054.42
770,A319,7.928999999999999,19.51,1150.09
775,A319,5.9110000000000005,65.52,1935.17
784,A319,5.669,35.6,2193.13
792,A319,8.593,69.69,1126.82
801,A319,8.316,64.48,1413.74
803,A319,6.867999999999999,29.74,1713.66
829,A319,8.757,54.99,638.94
831,A319,8.63,52.13,373.04
840,A319,9.575,39.46,1792.51
852,A319,6.456,65.3,785.87
858,A319,7.973,62.7,1500.43
859,A319,7.171,14.28,1663.6
864,A319,6.59,52.32,1132.26
868,A319,6.555,34.62,202.92
869,A319,6.426,44.49,1705.2
874,A319,7.1610000000000005,12.95,701.89
879,A319,6.694,69.55,2108.64
880,A319,6.372999999999999,69.94,673.61
883,A319,7.645,19.51,1853.17
893,A319,6.598,64.83,1801.4
904,A319,6.447,53.6,1598.2
912,A319,6.665,37.44,1361.87
927,A319,6.03,39.87,2121.31
930,A319,9.402000000000001,62.81,1627.54
937,A319,6.933,55.45,407.62
949,A319,6.617999999999999,65.52,1589.47
957,A319,6.7010000000000005,64.66,509.33
967,A319,5.867000000000001,51.33,816.16
972,A319,6.377000000000001,49.84,983.01
977,A319,7.443,43.2,1984.02
986,A319,6.557,67.98,1693.59
1004,A320,13.425625,26.65625,656.525
1014,A320,9.511875,50.4,1872.61875
1015,A320,9.27125,50.45,868.7625
1023,A320,12.040625,76.38125,1246.75625
1052,A320,11.1525,35.675,1468.15
1061,A320,8.83125,14.425,1662.38125
1064,A320,10.320625,77.96875,1552.91875
1066,A320,10.376875,47.21875,1280.31875
1069,A320,6.58,62.7875,1459.775
1073,A320,10.6875,43.69375,1640.94375
1086,A320,10.798125,70.075,1174.81875
1090,A320,10.514375,49.2125,690.28125
1094,A320,10.915,81.25,1061.15
1103,A320,11.353125,67.7375,1773.56875
1114,A320,13.230625,49.0875,2430.15625
1116,A320,12.91125,55.18125,1900.24375
1117,A320,4.975625,72.70625,398.275
1121,A320,10.71125,67.26875,1889.19375
1133,A320,10.873125,46.29375,788.8375
1145,A320,10.751875,76.81875,1935.03125
1148,A320,13.00875,39.4375,1468.80625
1152,A320,13.07125,42.20625,1570.48125
1158,A320,11.106875,46.75,2147.2625
1180,A320,7.83125,61.94375,1044.1
1182,A320,11.266875,77.9125,1527.525
1196,A320,7.1175,35.175,1038.25625
1198,A320,15.025,75.28125,1011.075
1213,A320,8.803125,30.20625,1015.03125
1215,A320,11.783125,51.9625,1910.3
1216,A320,7.17,41.31875,758.60625
1234,A320,9.526875,70.14375,2577.6125
1242,A320,7.250625,46.65625,1585.8875
1256,A320,11.861875,61.96875,2039.9375
1260,A320,12.218125,15.3625,2083.08125
1266,A320,9.856875,32.9625,1543.80625
1267,A320,8.89,49.425,2403.6875
1268,A320,4.9925,41.2,2674.99375
1290,A320,4.715,52.69375,1584.81875
1296,A320,8.025625,80.45625,2181.15625
1300,A320,11.689375,22.65625,1386.40625
1302,A320,6.41375,52.86875,1758.16875
1303,A320,12.9125,59.0625,1687.01875
1315,A320,7.6525,58.16875,1576.8125
1332,A320,7.149375,48.275,2116.175
1337,A320,11.993125,36.2375,957.39375
1340,A320,5.325625,66.73125,1245.41875
1342,A320,10.02,65.66875,1298.36875
1343,A320,4.3325,55.18125,1369.66875
1347,A320,11.361875,77.70625,2105.40625
1357,A320,11.501875,35.49375,747.94375
1359,A320,9.900625,51.66875,779.1375
1362,A320,6.9075,35.94375,1342.15
1380,A320,5.499375,33.48125,828.13125
1384,A320,8.93625,33.49375,2427.73125
1392,A320,13.0175,72.0875,1218.65625
1411,A320,6.55875,57.975,1521.25
1418,A320,9.643125,64.21875,2114.1375
1424,A320,9.4625,52.23125,441.30625
1445,A320,12.185,61.13125,524.94375
1463,A320,9.035625,48.4,1267.86875
1475,A320,5.2225,28.89375,2213.66875
1478,A320,9.29,50.60625,819.5875
1487,A320,7.68625,41.00625,393.325
1499,A320,11.54625,65.4125,1115.18125
1505,A320,6.594375,42.9625,1114.05625
1514,A320,10.053125,63.33125,837.6125
1541,A320,12.16375,44.25,1250.86875
1547,A320,8.699375,37.3125,1155.425
1548,A320,7.939375,32.0375,1708.14375
1565,A320,13.243125,77.725,1222.64375
1569,A320,14.6,43.46875,1516.10625
1570,A320,8.829375,28.43125,1151.88125
1575,A320,11.8775,21.06875,1634.31875
1580,A320,12.065625,38.66875,2344.1375
1583,A320,5.07625,46.81875,1379.7625
1587,A320,9.961875,34.10625,706.99375
1589,A320,9.48,28.54375,1662.50625
1591,A320,12.08125,37.76875,3418.21875
1599,A320,11.414375,60.3125,958.95
1604,A320,12.589375,64.40625,1541.93125
1606,A320,7.0425,32.5625,1598.16875
1619,A320,12.529375,29.425,841.4
1621,A320,10.52625,44.3,508.11875
1640,A320,6.83125,30.88125,1817.41875
1642,A320,7.926875,39.05,2040.93125
1646,A320,12.765625,32.68125,1409.1125
1648,A320,10.8425,50.84375,1509.325
1655,A320,7.31125,20.69375,864.625
1663,A320,10.935,51.84375,1642.35
1679,A320,12.464375,61.99375,1698.7625
1697,A320,10.479375,35.91875,2200.85
1714,A320,11.331875,78.8,1646.9875
1716,A320,9.398125,34.925,1935.175
1726,A320,8.54125,55.31875,1081.3875
1736,A320,8.979375,65.29375,1435.09375
1753,A320,4.940625,54.20625,661.2375
1763,A320,14.263125,79.24375,1180.35
1771,A320,10.15125,51.29375,1563.375
1777,A320,14.399375,53.3375,1542.61875
1779,A320,13.866875,68.7,782.00625
1780,A320,10.56,42.2625,2110.68125
1790,A320,14.19,55.36875,2691.15625
1800,A320,8.930625,69.10625,1725.175
1823,A320,7.058125,62.975,905.46875
1853,A320,8.5,38.20625,2120.7125
1855,A320,11.660625,41.80625,2258.025
1870,A320,5.004375,39.925,1536.86875
1872,A320,7.76125,54.38125,812.63125
1901,A320,10.161875,21.53125,1100.2
1929,A320,9.85375,52.06875,1993.64375
1933,A320,7.8025,47.83125,794.26875
1956,A320,7.464375,56.4125,846.7
1958,A320,12.525,38.14375,1524.06875
1961,A320,11.558125,28.31875,1735.9375
1964,A320,24.66375,68.24375,4543.10625
1982,A320,4.984375,37.55,1118.4
1988,A320,11.53,57.0125,2342.05
1996,A320,7.691875,16.275,1381.7
1998,A320,8.42625,44.11875,2560.43125
1999,A320,21.52625,629.20625,5389.99375
2005,A321,10.32197175,68.21744749999999,1722.2508329999998
2006,A321,10.55121088,64.07551875,2735.677323
2007,A321,10.50290488,24.060395,2302.560231
