,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,48.55,50.44644407345584,1962.72
1,A319,10.049301362088563,11.92,1510.3845664414418
2,A319,10.049301362088563,52.85,1369.37
3,A319,5.651,51.46,895.59
4,A319,10.049301362088563,50.44644407345584,892.04
5,A319,8.033999999999999,50.44644407345584,1240.06
6,A319,7.817,32.65,2132.78
7,A319,5.849,11.56,1913.35
8,A319,10.049301362088563,42.44,1510.3845664414418
9,A319,7.435,50.44644407345584,1510.3845664414418
10,A319,10.049301362088563,29.02,751.16
11,A319,8.6,41.32,620.76
12,A319,10.049301362088563,50.44644407345584,1510.3845664414418
13,A319,6.037999999999999,34.6,1945.37
14,A319,10.049301362088563,25.48,2585.79
15,A319,7.818,54.44,1510.3845664414418
16,A319,10.049301362088563,50.44644407345584,1510.3845664414418
17,A319,10.049301362088563,341.71,516.78
18,A319,10.049301362088563,13.13,1510.3845664414418
19,A319,8.984,50.44644407345584,1510.3845664414418
20,A319,10.049301362088563,36.24,1510.3845664414418
21,A319,7.699,24.0,479.48
22,A319,7.797000000000001,50.44644407345584,2049.79
23,A319,10.049301362088563,50.44644407345584,832.01
24,A319,7.082999999999999,50.44644407345584,1432.11
25,A319,10.049301362088563,44.89,1510.3845664414418
26,A319,10.049301362088563,25.23,1510.3845664414418
27,A319,10.049301362088563,42.53,1510.3845664414418
28,A319,73.39,15.59,1827.38
29,A319,6.309,26.02,1510.3845664414418
30,A319,10.049301362088563,19.83,2165.44
31,A319,7.416,19.07,1510.3845664414418
32,A319,9.25,50.44644407345584,1117.24
33,A319,6.776,4.19,1187.19
34,A319,9.412,67.95,1510.3845664414418
35,A319,10.049301362088563,50.44644407345584,683.78
36,A319,7.375,50.44644407345584,515.69
37,A319,10.049301362088563,50.44644407345584,2123.7
38,A319,8.656,64.76,1510.3845664414418
39,A319,10.049301362088563,25.12,1510.3845664414418
40,A319,10.049301362088563,12.84,595.35
41,A319,10.049301362088563,29.07,1286.09
42,A319,7.1339999999999995,50.44644407345584,1510.3845664414418
43,A319,10.049301362088563,44.82,1510.3845664414418
44,A319,10.049301362088563,27.21,1510.3845664414418
45,A319,10.049301362088563,26.09,1510.3845664414418
46,A319,7.965,50.44644407345584,232.27
47,A319,8.411,22.36,1510.3845664414418
48,A319,9.046,12.78,1510.3845664414418
49,A319,6.892,60.45,1494.71
50,A319,8.499,32.67,1217.56
51,A319,6.981,62.85,1726.75
52,A319,10.049301362088563,50.44644407345584,1510.3845664414418
53,A319,10.049301362088563,69.66,1200.07
54,A319,10.049301362088563,48.71,1510.3845664414418
55,A319,10.049301362088563,50.44644407345584,2190.96
56,A319,9.402000000000001,17.24,1510.3845664414418
57,A319,7.245,50.44644407345584,900.18
58,A319,6.85,50.44644407345584,967.9
59,A319,10.049301362088563,10.93,243.06
60,A319,10.049301362088563,50.44644407345584,1510.3845664414418
61,A319,7.77,17.32,1510.3845664414418
62,A319,10.049301362088563,50.44644407345584,65.64
63,A319,8.593,50.44644407345584,2013.39
64,A319,10.049301362088563,55.99,1510.3845664414418
65,A319,10.049301362088563,10.7,990.18
66,A319,10.049301362088563,50.44644407345584,559.31
67,A319,9.423,50.44644407345584,1920.76
68,A319,6.374,26.29,725.97
69,A319,6.336,42.9,589.64
70,A319,6.41,45.74,1988.38
71,A319,10.049301362088563,50.44644407345584,1510.3845664414418
72,A319,5.775,23.34,1510.3845664414418
73,A319,6.747999999999999,38.79,1510.3845664414418
74,A319,10.049301362088563,38.49,1510.3845664414418
75,A319,10.049301362088563,50.08,1255.7
76,A319,7.699,50.44644407345584,255.54
77,A319,8.999,50.44644407345584,1462.16
78,A319,7.715,23.4,1510.3845664414418
79,A319,10.049301362088563,50.44644407345584,1996.98
80,A319,10.049301362088563,21.86,990.63
81,A319,10.049301362088563,16.35,638.16
82,A319,6.175,50.44644407345584,1531.81
83,A319,8.685,50.44644407345584,757.68
84,A319,8.293,34.66,1211.88
85,A319,10.049301362088563,47.69,1510.3845664414418
86,A319,8.485,43.36,1505.31
87,A319,8.322000000000001,68.54,1510.3845664414418
88,A319,7.024,28.03,1819.05
89,A319,10.049301362088563,56.52,1706.76
90,A319,7.135,50.44644407345584,1510.3845664414418
91,A319,6.745,21.1,534.64
92,A319,6.1,56.7,1282.06
93,A319,6.337999999999999,50.44644407345584,1544.03
94,A319,10.049301362088563,50.44644407345584,233.84
95,A319,10.049301362088563,25.29,1510.3845664414418
96,A319,6.706,50.44644407345584,988.11
97,A319,10.049301362088563,65.22,1510.3845664414418
98,A319,9.482999999999999,13.82,1510.3845664414418
99,A319,10.049301362088563,50.44644407345584,309.84
100,A319,10.049301362088563,50.44644407345584,1510.3845664414418
101,A319,10.049301362088563,17.43,308.44
102,A319,9.262,50.44644407345584,510.38
103,A319,7.205,50.44644407345584,1510.3845664414418
104,A319,6.644,50.44644407345584,1789.25
105,A319,10.049301362088563,43.52,1499.25
106,A319,10.049301362088563,50.44644407345584,1510.3845664414418
107,A319,9.508,50.44644407345584,1093.63
108,A319,9.383,23.38,1510.3845664414418
109,A319,10.049301362088563,39.5,1510.3845664414418
110,A319,6.707000000000001,50.44644407345584,1510.3845664414418
111,A319,10.049301362088563,12.85,1241.91
112,A319,5.72,50.44644407345584,2117.02
113,A319,10.049301362088563,50.44644407345584,1510.3845664414418
114,A319,10.049301362088563,50.44644407345584,2126.65
115,A319,10.049301362088563,50.44644407345584,1151.46
116,A319,7.106,42.17,1272.79
117,A319,6.992999999999999,59.37,226.84
118,A319,7.74,50.44644407345584,1510.3845664414418
119,A319,8.031,50.44644407345584,490.04
120,A319,10.049301362088563,13.24,1510.3845664414418
121,A319,10.049301362088563,50.44644407345584,1195.11
122,A319,8.25,35.83,1988.27
123,A319,10.049301362088563,50.44644407345584,1510.3845664414418
124,A319,10.049301362088563,50.44644407345584,1510.3845664414418
125,A319,8.28,55.29,1025.93
126,A319,8.649,11.3,298.11
127,A319,10.049301362088563,16.17,682.65
128,A319,5.898,14.71,1737.17
129,A319,10.049301362088563,28.71,1520.32
130,A319,7.53,22.06,2029.57
131,A319,6.521,50.44644407345584,1510.3845664414418
132,A319,10.049301362088563,64.4,631.74
133,A319,10.049301362088563,50.44644407345584,986.14
134,A319,6.169,50.44644407345584,429.26
135,A319,6.8,42.82,2039.93
136,A319,5.976,41.81,1510.3845664414418
137,A319,10.049301362088563,50.44644407345584,1510.3845664414418
138,A319,8.589,50.44644407345584,1859.33
139,A319,5.721,31.08,1635.98
140,A319,7.353,30.75,1510.3845664414418
141,A319,10.049301362088563,40.52,1510.3845664414418
142,A319,10.049301362088563,50.44644407345584,847.62
143,A319,9.277000000000001,14.55,2008.61
144,A319,7.311,50.44644407345584,573.5
145,A319,10.049301362088563,50.44644407345584,1510.3845664414418
146,A319,8.45,20.38,888.7
147,A319,10.049301362088563,50.44644407345584,2159.09
148,A319,10.049301362088563,50.44644407345584,1510.3845664414418
149,A319,10.049301362088563,50.44644407345584,1510.3845664414418
150,A319,7.7589999999999995,40.68,1544.98
151,A319,10.049301362088563,66.43,1258.13
152,A319,10.049301362088563,50.44644407345584,463.17
153,A319,8.25,50.44644407345584,482.77
154,A319,10.049301362088563,14.49,509.33
155,A319,10.049301362088563,68.9,1510.3845664414418
156,A319,8.005,50.44644407345584,1160.26
157,A319,6.767,50.44644407345584,1510.3845664414418
158,A319,8.147,37.16,2126.42
159,A319,8.645,69.89,1510.3845664414418
160,A319,7.791,50.44644407345584,1510.3845664414418
161,A319,6.062,50.44644407345584,1147.68
162,A319,10.049301362088563,50.13,1122.93
163,A319,9.447000000000001,55.21,1510.3845664414418
164,A319,10.049301362088563,50.44644407345584,1510.3845664414418
165,A319,10.049301362088563,50.44644407345584,1510.3845664414418
166,A319,9.336,32.23,1035.26
167,A319,9.023,13.52,1510.3845664414418
168,A319,7.282,50.44644407345584,765.78
169,A319,7.876,69.42,1797.23
170,A319,6.4110000000000005,50.44644407345584,1510.3845664414418
171,A319,10.049301362088563,59.48,1510.3845664414418
172,A319,10.049301362088563,50.44644407345584,1650.21
173,A319,7.412000000000001,50.44644407345584,1504.3
174,A319,7.827999999999999,50.44644407345584,777.9
175,A319,10.049301362088563,50.44644407345584,1510.3845664414418
176,A319,10.049301362088563,50.44644407345584,731.86
177,A319,10.049301362088563,50.44644407345584,1510.3845664414418
178,A319,8.141,50.44644407345584,1299.37
179,A319,8.931000000000001,35.71,1510.3845664414418
180,A319,8.874,50.44644407345584,1270.96
181,A319,7.477,38.63,1510.3845664414418
182,A319,10.049301362088563,66.3,1096.44
183,A319,6.295,25.04,1473.43
184,A319,5.986000000000001,24.53,1421.31
