,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
3,A319,5.651,51.46,895.59
6,A319,7.817,32.65,2132.78
10,A319,9.586,29.02,751.16
16,A319,8.105,63.78,1417.74
17,A319,8.447000000000001,341.71,516.78
23,A319,8.465,67.05,832.01
25,A319,6.818,44.89,1171.15
27,A319,7.6770000000000005,42.53,600.26
31,A319,7.416,19.07,1305.47
34,A319,9.412,67.95,1850.75
36,A319,7.375,41.49,515.69
43,A319,8.101,44.82,775.25
51,A319,6.981,62.85,1726.75
56,A319,9.402000000000001,17.24,880.98
60,A319,7.726,47.47,213.72
74,A319,8.462,38.49,1756.79
76,A319,7.699,36.32,255.54
78,A319,7.715,23.4,521.51
79,A319,7.21,42.7,1996.98
89,A319,8.865,56.52,1706.76
91,A319,6.745,21.1,534.64
94,A319,8.056000000000001,54.76,233.84
96,A319,6.706,68.67,988.11
102,A319,9.262,63.48,510.38
103,A319,7.205,64.46,1931.71
104,A319,6.644,69.43,1789.25
107,A319,9.508,25.97,1093.63
110,A319,6.707000000000001,20.07,1394.44
114,A319,8.673,63.06,2126.65
116,A319,7.106,42.17,1272.79
119,A319,8.031,12.27,490.04
121,A319,7.77,57.19,1195.11
123,A319,7.526,65.23,1424.35
124,A319,7.976,47.03,1799.02
126,A319,8.649,11.3,298.11
128,A319,5.898,14.71,1737.17
129,A319,5.7170000000000005,28.71,1520.32
139,A319,5.721,31.08,1635.98
140,A319,7.353,30.75,1847.99
142,A319,6.89,57.41,847.62
143,A319,9.277000000000001,14.55,2008.61
144,A319,7.311,30.79,573.5
145,A319,6.035,57.87,994.85
153,A319,8.25,69.12,482.77
155,A319,6.093999999999999,68.9,2088.09
167,A319,9.023,13.52,715.63
174,A319,7.827999999999999,27.5,777.9
180,A319,8.874,50.55,1270.96
196,A319,8.22,51.24,356.81
200,A319,9.226,61.7,1331.14
201,A319,6.608,27.64,964.48
211,A319,7.683,37.18,566.33
216,A319,9.0,45.63,230.97
220,A319,9.24,65.4,1237.26
221,A319,6.417999999999999,31.65,299.53
224,A319,8.863999999999999,27.41,402.31
235,A319,8.724,44.78,1484.34
238,A319,9.482000000000001,44.54,1420.84
241,A319,9.55,15.27,1389.47
252,A319,6.681,14.62,260.25
253,A319,8.607000000000001,39.01,1143.78
256,A319,5.962999999999999,57.07,1130.3
260,A319,8.077,16.94,1770.53
261,A319,7.976,61.37,223.57
262,A319,6.687,54.03,709.81
265,A319,6.425,46.71,1933.5
266,A319,5.882999999999999,42.54,1751.29
270,A319,7.225,55.52,2023.91
273,A319,6.002999999999999,17.94,1827.49
276,A319,7.279,47.85,1264.9
282,A319,7.097,33.09,1747.36
284,A319,8.251,46.13,1826.33
291,A319,8.171,35.65,570.58
307,A319,6.769,38.33,623.31
308,A319,5.7170000000000005,29.68,1770.79
312,A319,8.204,26.46,1489.33
313,A319,9.335,43.26,2067.32
314,A319,9.424,17.32,224.15
320,A319,8.607000000000001,62.92,1246.64
342,A319,7.44,32.59,444.19
362,A319,8.66,13.23,1008.64
365,A319,5.959,51.88,1102.97
367,A319,6.997000000000001,17.24,1883.81
372,A319,8.283999999999999,58.9,736.24
373,A319,6.031000000000001,44.52,1085.78
375,A319,7.822,51.58,1311.93
378,A319,5.905,27.4,1537.86
380,A319,7.567,19.69,409.41
390,A319,7.917999999999999,26.91,1134.37
392,A319,5.684,54.9,1438.65
398,A319,6.297999999999999,58.93,2123.49
399,A319,7.156000000000001,56.53,771.14
403,A319,9.333,36.46,1768.37
411,A319,5.686,59.96,343.6
412,A319,6.791,61.08,1113.58
416,A319,8.943,56.2,1066.92
417,A319,6.481,66.58,359.65
419,A319,5.775,63.52,1663.14
420,A319,9.092,44.78,787.18
422,A319,8.06,16.66,564.07
426,A319,6.335,61.02,1578.3
427,A319,8.414,40.39,2180.59
431,A319,6.681,22.01,1353.22
434,A319,6.579,59.19,2082.92
440,A319,7.325,44.6,1019.55
442,A319,8.231,62.07,1117.44
449,A319,7.282,47.5,1826.96
453,A319,6.697,29.56,2163.17
456,A319,8.947000000000001,55.7,1336.21
459,A319,9.189,37.79,695.52
466,A319,8.302,46.9,1275.06
471,A319,9.465,57.4,580.62
485,A319,6.282,47.48,948.09
490,A319,8.916,29.68,1462.75
492,A319,8.955,24.61,832.68
495,A319,8.086,38.13,1756.02
498,A319,8.673,52.72,422.75
503,A319,7.5489999999999995,31.09,1943.07
504,A319,7.773,22.4,1391.43
507,A319,9.05,44.71,1344.13
510,A319,9.389,15.46,1973.32
512,A319,5.791,57.89,1371.02
514,A319,7.6770000000000005,46.41,317.78
517,A319,7.994,59.29,375.09
528,A319,6.303,20.24,1206.98
531,A319,7.3839999999999995,22.82,1430.61
537,A319,6.876,14.86,1970.01
538,A319,5.773,33.89,1471.28
540,A319,6.45,18.66,1089.5
543,A319,6.893,24.85,784.64
550,A319,6.185,36.81,960.15
552,A319,8.811,46.57,2181.29
553,A319,7.141,24.37,652.65
570,A319,7.815,37.37,1526.21
576,A319,7.971,62.05,2072.86
582,A319,7.332000000000001,29.1,1020.05
584,A319,8.36,16.28,1273.4
585,A319,9.189,54.47,963.7
595,A319,7.687,15.73,214.84
598,A319,5.67,38.92,2193.45
599,A319,7.959,55.94,275.52
610,A319,9.379,45.35,947.73
623,A319,6.263999999999999,27.19,381.1
626,A319,5.815,47.56,1930.97
628,A319,8.937000000000001,14.25,354.41
630,A319,6.401,21.7,1471.23
633,A319,7.75,56.82,469.97
636,A319,8.157,32.51,975.26
641,A319,5.688,54.86,500.61
642,A319,9.347000000000001,58.04,2039.09
653,A319,6.7860000000000005,14.98,1806.17
658,A319,6.837999999999999,34.2,1619.03
659,A319,7.343999999999999,15.43,325.93
663,A319,8.592,52.47,1599.36
666,A319,7.402,33.67,1944.56
674,A319,6.739,39.41,1685.54
679,A319,6.622999999999999,57.71,1474.82
680,A319,6.571000000000001,15.29,1902.24
683,A319,5.904,68.62,1474.4
698,A319,8.64,10.96,1670.76
699,A319,9.222000000000001,13.05,1512.45
706,A319,8.734,46.68,1181.64
709,A319,8.37,40.43,242.97
710,A319,6.187,46.33,2067.59
711,A319,8.102,55.85,881.35
719,A319,7.117000000000001,27.97,1216.72
725,A319,7.654,26.67,1506.69
727,A319,9.537,32.65,1120.14
732,A319,8.735,41.19,1848.59
733,A319,7.066,51.5,1340.96
737,A319,9.499,21.69,1310.87
749,A319,9.406,10.14,1273.52
757,A319,6.327000000000001,69.04,1456.4
763,A319,7.749,54.83,236.16
770,A319,7.928999999999999,19.51,1150.09
772,A319,8.293,21.88,1388.46
779,A319,8.499,57.32,652.41
784,A319,5.669,35.6,2193.13
788,A319,7.625,15.13,696.73
789,A319,7.372000000000001,12.68,432.2
790,A319,8.328,58.79,2154.25
799,A319,5.6979999999999995,54.06,547.76
801,A319,8.316,64.48,1413.74
803,A319,6.867999999999999,29.74,1713.66
805,A319,6.957999999999999,68.64,1089.84
806,A319,7.127000000000001,48.22,860.37
813,A319,8.719,34.82,2001.54
817,A319,6.388,45.81,1584.18
826,A319,5.968,55.4,1570.69
830,A319,7.351,19.8,392.35
832,A319,7.265,15.35,1605.27
839,A319,6.899,11.83,1639.64
841,A319,6.462000000000001,49.38,764.7
843,A319,7.528,61.1,1991.06
845,A319,6.38,47.87,1712.5
847,A319,7.082000000000001,69.87,2048.18
850,A319,7.4239999999999995,27.58,833.8
851,A319,6.6610000000000005,31.4,813.19
853,A319,8.656,55.09,1734.74
866,A319,6.997999999999999,63.9,1197.47
867,A319,7.117999999999999,41.88,1852.3
877,A319,8.625,40.14,654.48
879,A319,6.694,69.55,2108.64
885,A319,6.228,28.19,406.02
897,A319,7.149,34.39,1113.36
903,A319,9.381,62.09,1648.08
906,A319,9.103,35.79,1756.04
911,A319,7.461,45.27,921.08
912,A319,6.665,37.44,1361.87
919,A319,8.841000000000001,52.18,691.63
920,A319,7.475,66.83,2125.29
937,A319,6.933,55.45,407.62
952,A319,7.034,44.59,215.09
954,A319,6.181,20.31,722.32
957,A319,6.7010000000000005,64.66,509.33
961,A319,6.037000000000001,23.75,837.1
976,A319,8.488,11.64,1373.98
979,A319,7.807,13.59,1687.08
983,A319,7.7010000000000005,15.16,1432.9
985,A319,8.519,18.88,1124.78
991,A319,5.644,35.66,606.42
994,A319,31.74,25.86,755.29
999,A319,6.17,114.77,967.19
1006,A320,11.34621801,54.27963927,2102.664646
1007,A320,7.869749959,44.82703469,1709.705214
1008,A320,8.858238271,46.94130918,1623.823777
1017,A320,11.02424145,103.66188149999999,1292.6759279999999
1019,A320,13.40727347,24.1655535,1551.313923
1020,A320,11.89233803,31.02611431,1144.5534480000001
1026,A320,8.275728798,60.86412966,1379.210435
1030,A320,10.07829624,57.94245317,1316.312357
1032,A320,12.32122499,43.13940769,1577.40142
1034,A320,11.60875285,70.30876514,1150.528696
1035,A320,12.09980792,43.88221127,677.772429
1038,A320,11.77829253,47.38597275,1563.622218
1063,A320,14.21406748,57.82358168,1474.766787
1065,A320,14.38151145,53.97682032,1432.252162
1069,A320,7.13160246,62.65975991,1635.670842
1071,A320,12.70504863,40.07733165,1697.646927
1076,A320,8.723251248,32.35317015,959.1522431
1077,A320,7.13175647,37.69508448,1572.811646
1088,A320,10.09523934,54.24480418,2311.482702
1100,A320,6.988881495,59.59029919,1881.547096
1101,A320,8.002270271,38.73417883,1242.0054890000001
1102,A320,14.39975977,48.3353436,694.0100859
1104,A320,14.07995827,40.94753433,2250.367771
1105,A320,5.32687848,65.10189514,2041.8670829999999
1112,A320,9.236681877,53.50846666,1584.331997
1123,A320,7.352058185,56.52973085,2123.4044329999997
1125,A320,14.20249017,39.3440926,1245.375153
1126,A320,10.65615988,31.64537333,1059.1056820000001
1139,A320,11.75705657,52.1630344,1239.839166
1142,A320,13.82970992,76.06941697,913.7424717
1148,A320,12.97931144,41.69340812,1571.157126
1152,A320,13.476508800000001,44.06802771,1763.5157399999998
1153,A320,10.06813841,39.34666289,1721.8692870000002
1154,A320,12.29395563,28.30846614,1787.738798
1157,A320,6.827526667000001,59.34453629,1679.459202
1161,A320,5.482972352000001,40.54178362,1319.791802
1168,A320,7.841693618,37.04440998,965.4307062
1169,A320,11.30009392,72.39508951,1069.730264
1170,A320,6.193226097,37.82607768,1606.23883
1176,A320,7.820575384,53.48875242,1136.03418
1185,A320,10.77230822,70.86954721,1132.578069
1194,A320,12.02387606,46.53372907,1591.18454
1195,A320,8.004220095,59.93915114,908.0328850999999
1196,A320,7.118769635,32.31347115,1238.75621
1197,A320,12.07188115,37.75870833,1276.730982
1198,A320,14.72990094,67.11090602,1183.201779
1200,A320,6.659148533,42.20200845,1357.249693
1202,A320,7.830824442999999,36.47950169,1278.651385
1204,A320,10.99899429,42.562249200000004,1220.23908
1206,A320,5.942235684,23.31005711,1983.638205
1215,A320,11.34021619,56.09245652,2029.5920370000001
1216,A320,6.922055203999999,40.32072609,954.9868162
1217,A320,5.777780722,56.35434777,1478.2497210000001
1223,A320,14.69620707,49.72877908,1873.388989
1224,A320,6.381273915,48.70491729,1618.198758
1227,A320,7.673191577000001,73.37477697,744.1101239
1230,A320,6.96293043,61.77210719,1755.404225
1231,A320,11.522987400000002,38.81119528,1976.930809
1238,A320,7.559162943,70.46503458,1058.861208
1239,A320,6.9125599,38.28912966,1903.2880460000001
1245,A320,10.95040899,52.94103974,2180.512089
1249,A320,9.822727992,44.29938539,1957.166705
1266,A320,10.52733057,32.947559999999996,1387.503748
1269,A320,11.3805526,39.82441825,1583.7601439999999
1272,A320,8.932626919,39.638428999999995,1304.2486470000001
1279,A320,9.018210394,51.852883500000004,1106.0951949999999
1281,A320,6.115697217999999,62.62452826,2101.391772
1282,A320,6.619860006000001,66.7859756,1434.450407
1283,A320,10.03177822,74.08286277,1141.972853
1286,A320,8.18331526,58.62458086,855.8026784
1288,A320,5.73199006,70.01981842,2411.637393
1289,A320,13.77751428,50.70384805,1729.531622
1291,A320,5.9134304570000005,65.55064814,1883.299411
1295,A320,11.31968409,59.34710535,1379.864877
1297,A320,12.13363053,43.51227352,855.9870215
1303,A320,13.41304668,64.30961081,1564.239378
1305,A320,10.34681011,41.46614965,967.525832
1309,A320,13.5288951,38.23528447,563.8946033
1312,A320,12.22376596,29.8820222,1405.240307
1316,A320,7.975902082999999,33.45506571,1606.704649
1319,A320,10.11086923,52.26438611,1647.830247
1320,A320,8.548345788999999,37.81684911,2041.110968
1323,A320,5.61673649,81.28339607,2090.607692
1327,A320,5.470100825,40.59186195,1059.800067
1328,A320,6.978560066,47.8625575,874.4513004
1338,A320,10.39813753,48.66682129,1394.7597269999999
1340,A320,5.949064176,68.0575333,1131.338336
1346,A320,6.280674256,72.36221746,1398.208378
1348,A320,11.17635517,46.72865973,1369.75514
1349,A320,12.04595287,72.00107354,1323.373766
1351,A320,7.059399065,35.53863758,1567.990843
1358,A320,12.84628398,54.48720604,1076.430346
1362,A320,6.7695108070000005,42.49385251,1423.798158
1375,A320,9.812820416000001,48.61006742,1199.825869
1377,A320,8.607206511000001,65.06941697,536.5115773
1387,A320,6.698494307000001,51.28311884,1324.596425
