,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,,66.2,
1,A319,6.644,,
2,A319,7.18,,
3,A319,5.651,51.46,895.59
4,A319,,,892.04
5,A319,8.033999999999999,43.78,
6,A319,7.817,32.65,2132.78
7,A319,5.849,11.56,
8,A319,5.899,,1262.32
9,A319,7.435,59.7,
10,A319,9.586,29.02,751.16
11,A319,,,620.76
12,A319,,11.82,1393.34
13,A319,6.037999999999999,,
14,A319,,,2585.79
15,A319,,54.44,
16,A319,8.105,63.78,1417.74
17,A319,8.447000000000001,341.71,516.78
18,A319,,13.13,1796.69
19,A319,8.984,,777.26
20,A319,,36.24,
21,A319,7.699,,
22,A319,,,
23,A319,8.465,67.05,832.01
24,A319,7.041,,
25,A319,6.818,44.89,1171.15
26,A319,8.664,,785.73
27,A319,7.6770000000000005,42.53,600.26
28,A319,,15.59,1827.38
29,A319,6.309,,1366.99
30,A319,,19.83,
31,A319,7.416,19.07,1305.47
32,A319,9.25,41.48,
33,A319,6.776,4.19,
34,A319,9.412,67.95,1850.75
35,A319,5.715,17.58,
36,A319,7.375,41.49,515.69
37,A319,,36.55,2123.7
38,A319,8.656,,
39,A319,7.557,25.12,
40,A319,,12.84,
41,A319,,,
42,A319,7.1339999999999995,48.8,
43,A319,8.101,44.82,775.25
44,A319,8.918,,1777.87
45,A319,,26.09,379.03
46,A319,,,
47,A319,8.411,22.36,
48,A319,9.046,12.78,
49,A319,6.892,,1494.71
50,A319,8.499,32.67,
51,A319,6.981,62.85,1726.75
52,A319,7.204,24.92,
53,A319,9.172,,1200.07
54,A319,6.292999999999999,,923.62
55,A319,,,2190.96
56,A319,9.402000000000001,17.24,880.98
57,A319,,29.56,900.18
58,A319,6.85,4.42,
59,A319,7.222,10.93,
60,A319,7.726,47.47,213.72
61,A319,7.77,17.32,
62,A319,8.008,50.79,
63,A319,8.593,,
64,A319,7.041,,1341.07
65,A319,,10.7,
66,A319,8.163,,559.31
67,A319,,16.87,1920.76
68,A319,6.374,26.29,
69,A319,6.336,,
70,A319,,45.74,1988.38
71,A319,6.935,,
72,A319,5.775,23.34,
73,A319,6.747999999999999,38.79,
74,A319,8.462,38.49,1756.79
75,A319,8.824,,1255.7
76,A319,7.699,36.32,255.54
77,A319,,50.65,1462.16
78,A319,7.715,23.4,521.51
79,A319,7.21,42.7,1996.98
80,A319,,,990.63
81,A319,,16.35,
82,A319,,,1531.81
83,A319,8.685,64.28,
84,A319,,34.66,
85,A319,,47.69,
86,A319,8.485,,
87,A319,8.322000000000001,,1852.34
88,A319,7.024,,
