,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,,,
1,A319,,11.92,
2,A319,,,1369.37
3,A319,,,
4,A319,,,
5,A319,,43.78,
6,A319,,,2132.78
7,A319,,11.56,
8,A319,,,1262.32
9,A319,,,
10,A319,,,
11,A319,,41.32,620.76
12,A319,,,
13,A319,,,1945.37
14,A319,,,2585.79
15,A319,,,
16,A319,,,
17,A319,8.447000000000001,,516.78
18,A319,,13.13,1796.69
19,A319,8.984,,777.26
20,A319,6.074,36.24,2082.16
21,A319,,,479.48
22,A319,7.797000000000001,,
23,A319,,,
24,A319,,54.53,1432.11
25,A319,,,1171.15
26,A319,,25.23,
27,A319,7.6770000000000005,,
28,A319,73.39,15.59,
29,A319,6.309,,1366.99
30,A319,,19.83,
31,A319,7.416,,1305.47
32,A319,9.25,41.48,1117.24
33,A319,,,1187.19
34,A319,9.412,,
35,A319,5.715,,
36,A319,,,515.69
37,A319,8.164,,
38,A319,,,798.69
39,A319,,,
40,A319,,12.84,
41,A319,,29.07,
42,A319,,48.8,1935.19
43,A319,8.101,,
44,A319,,,
45,A319,,26.09,379.03
46,A319,,,
47,A319,8.411,,
48,A319,9.046,,
49,A319,,,
50,A319,,32.67,
51,A319,,62.85,
52,A319,,24.92,
53,A319,9.172,69.66,
54,A319,,,923.62
55,A319,6.438,,2190.96
56,A319,9.402000000000001,,
57,A319,,,
58,A319,6.85,4.42,
59,A319,,,
60,A319,7.726,,
61,A319,7.77,,468.61
62,A319,,50.79,65.64
63,A319,,16.3,2013.39
64,A319,,,
65,A319,,,
66,A319,,,559.31
67,A319,9.423,,
68,A319,6.374,,
69,A319,,,589.64
70,A319,,,
71,A319,,,1375.1
72,A319,5.775,,
73,A319,,,1833.51
74,A319,,38.49,
75,A319,,50.08,
76,A319,,,
77,A319,,,
78,A319,7.715,23.4,521.51
79,A319,7.21,42.7,1996.98
80,A319,,,990.63
81,A319,7.8629999999999995,16.35,
82,A319,6.175,53.25,1531.81
83,A319,8.685,,
84,A319,8.293,34.66,
85,A319,,,
86,A319,,43.36,
87,A319,,68.54,
88,A319,,28.03,1819.05
89,A319,,,
90,A319,,35.78,
91,A319,,21.1,
92,A319,6.1,,
93,A319,,31.24,
94,A319,8.056000000000001,54.76,233.84
95,A319,,25.29,1428.49
96,A319,,,
97,A319,,65.22,1160.33
98,A319,9.482999999999999,,2014.63
99,A319,,62.63,309.84
100,A319,,61.27,
101,A319,7.587999999999999,,308.44
102,A319,9.262,,
103,A319,7.205,64.46,1931.71
104,A319,,,1789.25
105,A319,6.478,,
106,A319,,,
107,A319,,,
108,A319,9.383,,
109,A319,6.507999999999999,39.5,
110,A319,,,
111,A319,9.101,12.85,
112,A319,5.72,,2117.02
113,A319,,,
114,A319,,,
115,A319,6.312,,
116,A319,,,
117,A319,,59.37,
118,A319,7.74,,
119,A319,8.031,,
120,A319,8.343,13.24,
121,A319,7.77,57.19,1195.11
122,A319,8.25,35.83,1988.27
