,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
20,A319,6.074,36.24,2082.16
32,A319,9.25,41.48,1117.24
78,A319,7.715,23.4,521.51
79,A319,7.21,42.7,1996.98
82,A319,6.175,53.25,1531.81
94,A319,8.056000000000001,54.76,233.84
103,A319,7.205,64.46,1931.71
121,A319,7.77,57.19,1195.11
122,A319,8.25,35.83,1988.27
149,A319,8.493,45.05,1668.78
159,A319,8.645,69.89,387.67
167,A319,9.023,13.52,715.63
182,A319,5.859,66.3,1096.44
211,A319,7.683,37.18,566.33
234,A319,7.922999999999999,67.19,1989.38
239,A319,6.199,25.23,1637.6
246,A319,6.096,67.55,925.87
268,A319,6.276,29.4,2157.19
312,A319,8.204,26.46,1489.33
319,A319,8.02,20.54,1046.62
325,A319,7.103,63.08,730.85
340,A319,6.065,38.13,1631.47
353,A319,8.605,36.63,1187.43
393,A319,7.906000000000001,45.66,842.33
401,A319,5.644,58.92,1248.58
404,A319,6.03,20.76,2162.75
433,A319,9.161,17.03,2023.46
466,A319,8.302,46.9,1275.06
481,A319,8.652000000000001,28.0,267.26
493,A319,8.709,25.39,839.87
507,A319,9.05,44.71,1344.13
513,A319,7.102,11.57,542.31
537,A319,6.876,14.86,1970.01
561,A319,9.439,40.5,568.19
563,A319,6.077000000000001,34.63,1374.59
574,A319,7.648,10.47,1192.31
575,A319,5.9239999999999995,21.83,1094.51
601,A319,8.756,53.68,2157.75
637,A319,7.611000000000001,33.92,2125.37
673,A319,7.029,59.12,1842.99
676,A319,6.337000000000001,43.9,1796.99
687,A319,6.691,10.97,1637.01
739,A319,6.294,36.32,1310.41
746,A319,6.506,50.17,1474.71
768,A319,9.482999999999999,31.28,1856.07
794,A319,7.686,55.9,339.22
807,A319,7.539,25.19,989.96
825,A319,9.597999999999999,53.41,1669.75
847,A319,7.082000000000001,69.87,2048.18
865,A319,9.557,43.46,1156.24
885,A319,6.228,28.19,406.02
895,A319,9.402999999999999,13.77,269.78
900,A319,9.164,28.69,1162.76
928,A319,6.676,64.66,2143.25
933,A319,6.9,62.61,580.83
940,A319,5.617999999999999,67.31,800.12
945,A319,6.4639999999999995,54.75,485.66
946,A319,7.766,49.41,740.12
970,A319,6.329,47.83,354.55
989,A319,6.894,58.68,442.48
1041,A320,5.703070822999999,45.49131309,1332.038703
1054,A320,10.38126714,62.03437707,817.8777348
1055,A320,12.83277245,77.28130672,1305.942138
1104,A320,14.07995827,40.94753433,2250.367771
1123,A320,7.352058185,56.52973085,2123.4044329999997
1124,A320,7.321926247,41.66472601,1318.453475
1128,A320,7.822869273999999,38.27575426,1499.2136970000001
1133,A320,11.51839029,52.91891095,876.5614429999999
1140,A320,10.38521547,54.36713183,2052.059233
1148,A320,12.97931144,41.69340812,1571.157126
1198,A320,14.72990094,67.11090602,1183.201779
1199,A320,13.250702800000003,52.17773426,2186.707452
1201,A320,11.64242482,25.44422105,1022.536359
1228,A320,5.608805131,68.39144177,1235.5969289999998
1241,A320,6.0839178789999995,33.29540722,1576.729748
1264,A320,10.55297349,75.07838565,1761.484166
1290,A320,5.2965493939999995,58.11549181,1410.558524
1292,A320,9.691459637000001,23.5859249,2370.4654649999998
1351,A320,7.059399065,35.53863758,1567.990843
1386,A320,12.25050379,23.09063922,1985.745934
1448,A320,10.35877285,45.6706758,1843.124528
1464,A320,9.647257096,39.60328172,1746.38595
1473,A320,5.57456878,44.74586358,991.3095668999999
1481,A320,10.19207398,31.73325821,1106.028927
1489,A320,9.513988502,43.13522418,1541.28973
1509,A320,5.753935127999999,53.37532547,1045.6178220000002
1536,A320,7.706486097999999,55.96194719,736.548841
1560,A320,7.78508418,43.92202709,858.0028208999998
1564,A320,8.113251248,54.37616832,1646.693622
1565,A320,13.34307086,73.94141818,1412.708231
1585,A320,8.083220945,74.01860924,1514.25475
1596,A320,13.539331200000001,53.91257519,2270.58192
1603,A320,7.569937576,53.63718372,1049.504985
1612,A320,10.23128394,56.06290663,1353.312064
1635,A320,9.069787798,64.80725222,1658.036288
1667,A320,13.65641576,50.57672178,1139.939436
1668,A320,8.159162943,70.59741146,1554.461217
1673,A320,8.061929755,71.05077803,1553.504488
1682,A320,10.35028392,42.02882733,889.9343017000001
1683,A320,6.845082785,78.19893017,1247.892521
1694,A320,14.86167546,62.05449629,949.1166450999999
1722,A320,13.43865587,39.50976489,1202.877271
1740,A320,7.945161575,49.55953679,918.6146039999999
1744,A320,13.69047617,69.20938014,1376.185496
1753,A320,5.3484296780000005,45.268344299999995,802.9237168999999
1769,A320,10.79915798,39.56968601,2003.7060940000001
1794,A320,9.84905073,52.01074756,1084.935289
1814,A320,13.71855897,66.609603,1312.773705
1822,A320,9.680424557,59.41171252,1445.206748
1826,A320,12.18362394,38.57421282,1388.059497
1843,A320,6.5977114839999995,46.39602698,2194.422493
1849,A320,8.764469616,48.68908668,1625.676412
1864,A320,7.106145296,63.31921187,1833.672021
1869,A320,10.5885321,65.42476871,1537.8250679999999
1885,A320,6.702986036,54.30627863,1510.767503
1887,A320,6.259403365,55.27106642,2108.373866
1926,A320,10.77445628,31.71904375,1369.662369
1937,A320,5.944367969,48.03789395,1751.656766
1950,A320,14.57509678,43.50704306,2379.4399120000003
1962,A320,8.062252354,39.72383441,1088.617042
1980,A320,14.4429818,70.31345554,1362.799227
1985,A320,9.316395441000001,61.82754262,1183.175939
2018,A321,14.72942367,46.68755823,1809.899647
2022,A321,11.0950952,65.21061679,1899.2906030000001
2026,A321,15.32581936,59.66260068,1931.6042489999998
2053,A321,13.08217722,68.82361325,2124.052498
