,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,48.55,,1962.72
1,A319,6.644,11.92,
2,A319,,52.85,1369.37
3,A319,5.651,51.46,895.59
4,A319,,,
5,A319,8.033999999999999,,
6,A319,,32.65,2132.78
7,A319,5.849,11.56,1913.35
8,A319,,,
9,A319,,59.7,
10,A319,,,751.16
11,A319,8.6,41.32,620.76
12,A319,,11.82,
13,A319,,34.6,1945.37
14,A319,,25.48,2585.79
15,A319,,,1122.42
16,A319,,,
17,A319,8.447000000000001,341.71,
18,A319,,13.13,
19,A319,,,
20,A319,6.074,,2082.16
21,A319,7.699,24.0,479.48
22,A319,7.797000000000001,,2049.79
23,A319,8.465,67.05,
24,A319,,54.53,
25,A319,6.818,44.89,1171.15
26,A319,,25.23,
27,A319,7.6770000000000005,,600.26
28,A319,73.39,15.59,1827.38
29,A319,6.309,26.02,1366.99
30,A319,,,2165.44
31,A319,7.416,19.07,
32,A319,,,
33,A319,,,1187.19
34,A319,,,
35,A319,,17.58,
36,A319,,,515.69
37,A319,8.164,,
38,A319,8.656,,798.69
39,A319,7.557,,
40,A319,,,
41,A319,8.427,29.07,1286.09
42,A319,7.1339999999999995,48.8,1935.19
43,A319,8.101,,775.25
44,A319,8.918,27.21,
45,A319,9.363,,
46,A319,,,232.27
47,A319,,,1134.92
48,A319,,12.78,1106.26
49,A319,,,
50,A319,8.499,,1217.56
51,A319,6.981,,1726.75
52,A319,7.204,24.92,2097.04
53,A319,,,
54,A319,6.292999999999999,,923.62
55,A319,6.438,68.65,
56,A319,9.402000000000001,,880.98
57,A319,7.245,,900.18
58,A319,,,967.9
59,A319,,10.93,
60,A319,7.726,47.47,213.72
61,A319,7.77,17.32,468.61
62,A319,,50.79,
63,A319,,,2013.39
64,A319,,,1341.07
65,A319,,,990.18
66,A319,8.163,,559.31
67,A319,9.423,,
68,A319,,,
69,A319,6.336,,589.64
70,A319,,45.74,
71,A319,,,
72,A319,5.775,23.34,882.35
73,A319,,,
74,A319,,38.49,1756.79
75,A319,,,
76,A319,7.699,36.32,
77,A319,,,1462.16
78,A319,,23.4,521.51
79,A319,,,1996.98
80,A319,,,
81,A319,,,
82,A319,6.175,,
83,A319,8.685,,757.68
84,A319,8.293,,
85,A319,6.539,47.69,1546.52
86,A319,8.485,43.36,1505.31
87,A319,,,1852.34
88,A319,7.024,28.03,
89,A319,8.865,,1706.76
90,A319,7.135,,734.85
91,A319,,21.1,
92,A319,,56.7,
93,A319,6.337999999999999,31.24,
94,A319,8.056000000000001,54.76,
95,A319,,25.29,1428.49
96,A319,,,
97,A319,,,1160.33
98,A319,,,
99,A319,9.557,,
100,A319,6.8,61.27,1581.27
