,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,,,
1,A319,6.644,11.92,
2,A319,7.18,,
3,A319,,,
4,A319,8.889,,892.04
5,A319,,,
6,A319,,32.65,
7,A319,,,
8,A319,,,
9,A319,,59.7,
10,A319,,,
11,A319,,41.32,620.76
12,A319,,,1393.34
13,A319,,,
14,A319,,,2585.79
15,A319,,,1122.42
16,A319,,,
17,A319,,,516.78
18,A319,,,1796.69
19,A319,,20.99,777.26
20,A319,,,2082.16
21,A319,,,
22,A319,,,
23,A319,,,
24,A319,,,
25,A319,,,
26,A319,,25.23,785.73
27,A319,,,
28,A319,,,
29,A319,6.309,,
30,A319,,,2165.44
31,A319,,,
32,A319,9.25,,
33,A319,,,
34,A319,,,
35,A319,5.715,,
36,A319,,,
37,A319,,36.55,
38,A319,,,
39,A319,,25.12,1106.86
40,A319,,,595.35
41,A319,,,
42,A319,7.1339999999999995,,
43,A319,,44.82,
44,A319,,,
45,A319,,,
46,A319,,,
47,A319,,,
48,A319,,,
49,A319,,,
50,A319,8.499,,
51,A319,6.981,,
52,A319,,,2097.04
53,A319,,,
54,A319,6.292999999999999,,923.62
55,A319,,,
56,A319,9.402000000000001,,
57,A319,,,
58,A319,6.85,,
59,A319,,,
60,A319,,,
61,A319,,,
62,A319,8.008,,
63,A319,,,
64,A319,,,
65,A319,7.4479999999999995,10.7,
66,A319,,,
67,A319,,,
68,A319,,,
69,A319,,,589.64
70,A319,6.41,,
71,A319,,,1375.1
72,A319,,,
73,A319,,38.79,
74,A319,8.462,,
75,A319,,,
76,A319,,36.32,255.54
77,A319,8.999,,
78,A319,,,
79,A319,,,
80,A319,7.729,,
81,A319,,,
82,A319,,53.25,
83,A319,,64.28,
84,A319,8.293,34.66,
85,A319,6.539,,
86,A319,8.485,,
87,A319,,,
88,A319,,,
89,A319,,,
90,A319,,,
91,A319,,,
92,A319,,56.7,
93,A319,,31.24,
94,A319,,,
95,A319,8.686,,1428.49
96,A319,,,988.11
97,A319,6.35,,
98,A319,,,
99,A319,,,
100,A319,,61.27,
101,A319,,,
102,A319,,,
103,A319,,,
104,A319,,,
105,A319,,,
106,A319,,,
107,A319,,,
108,A319,,,1959.07
109,A319,6.507999999999999,,
110,A319,,,
111,A319,,,
112,A319,,,2117.02
113,A319,6.614,,469.05
114,A319,,63.06,2126.65
115,A319,,,
116,A319,7.106,,
117,A319,,,
118,A319,,,
119,A319,,,
120,A319,,,
121,A319,,,1195.11
122,A319,,35.83,
123,A319,,,
124,A319,,,
125,A319,,,1025.93
126,A319,,,
127,A319,,,
128,A319,,,
129,A319,5.7170000000000005,,
130,A319,,,2029.57
131,A319,6.521,,
132,A319,,64.4,
133,A319,,,
134,A319,,,
135,A319,,,
136,A319,,,
137,A319,,,
138,A319,,,
139,A319,5.721,31.08,
140,A319,,30.75,
141,A319,,40.52,
142,A319,,,
143,A319,9.277000000000001,14.55,
144,A319,,,
145,A319,,,
146,A319,,20.38,
147,A319,,,
148,A319,,34.9,
149,A319,,,
150,A319,,,
151,A319,,,
152,A319,,,
153,A319,,69.12,482.77
154,A319,,,509.33
155,A319,,,
156,A319,,,1160.26
157,A319,6.767,,
158,A319,,37.16,2126.42
159,A319,,69.89,387.67
160,A319,,,
161,A319,,,
162,A319,8.697000000000001,,
163,A319,,,
164,A319,,,
165,A319,9.488,,
166,A319,,32.23,
167,A319,,13.52,
168,A319,7.282,,765.78
169,A319,,,
170,A319,,62.47,
171,A319,,59.48,
172,A319,5.625,,
173,A319,,,
174,A319,,,
175,A319,,,
176,A319,7.114,41.32,
177,A319,,,
178,A319,,,1299.37
179,A319,,,
180,A319,,,
181,A319,7.477,,
182,A319,5.859,,
183,A319,,25.04,
184,A319,5.986000000000001,,1421.31
185,A319,,52.41,
186,A319,,,1490.24
187,A319,,,
188,A319,,,
189,A319,,,
190,A319,,,
191,A319,,,1130.12
192,A319,,,
193,A319,,,1065.97
194,A319,,37.08,
195,A319,,,
196,A319,,,
197,A319,,,
198,A319,,,
199,A319,8.912,,
200,A319,,,1331.14
201,A319,,,
202,A319,,,
203,A319,,,
204,A319,,,
205,A319,,,
206,A319,,23.05,
207,A319,,,1503.91
208,A319,7.818,,
209,A319,,29.87,
210,A319,7.425,,464.29
211,A319,7.683,37.18,566.33
212,A319,,,
213,A319,,10.77,
214,A319,,38.19,
215,A319,,27.7,
216,A319,9.0,,
217,A319,,,
218,A319,,50.47,
219,A319,,,
220,A319,,65.4,
221,A319,,,
222,A319,9.132,,1149.8
223,A319,,,
224,A319,8.863999999999999,,
225,A319,8.839,,1024.94
226,A319,,,
227,A319,,,845.33
228,A319,,,
229,A319,9.367,,
230,A319,,,
231,A319,,,
232,A319,7.361000000000001,,
233,A319,,,
234,A319,7.922999999999999,,
235,A319,,,
236,A319,,,
237,A319,,,
238,A319,,,
239,A319,6.199,,
240,A319,,,707.03
241,A319,,,
242,A319,,,
243,A319,,,
244,A319,,,
245,A319,,,
246,A319,,,
247,A319,,,
248,A319,,30.06,
249,A319,,,
250,A319,,,
251,A319,,,
252,A319,,,
253,A319,,,
254,A319,,,
255,A319,,,
256,A319,,,
257,A319,,,
258,A319,,,
259,A319,,,
260,A319,,,
261,A319,,,
262,A319,,,709.81
263,A319,,17.86,
264,A319,,,
265,A319,,46.71,
266,A319,,,
267,A319,,,
268,A319,,29.4,
269,A319,,40.96,
270,A319,7.225,,2023.91
271,A319,,,
272,A319,6.227,,
273,A319,,17.94,
274,A319,5.768,,
275,A319,,,1013.46
276,A319,,,
277,A319,,,
278,A319,,,679.85
279,A319,,,
280,A319,,,
281,A319,,,
282,A319,,,1747.36
283,A319,,,
284,A319,,,
285,A319,,31.16,
286,A319,,33.91,
287,A319,,31.36,
288,A319,,,
289,A319,,68.64,1698.6
290,A319,6.224,,
291,A319,,,
292,A319,,,
293,A319,,,
294,A319,,,1428.93
295,A319,,,
296,A319,,,
297,A319,,,
298,A319,,,1238.75
299,A319,,,245.37
300,A319,,,
301,A319,,,
302,A319,,,
303,A319,,22.58,
304,A319,,,
305,A319,,,
306,A319,,,
307,A319,,,
308,A319,,,1770.79
309,A319,,,405.35
310,A319,,,
311,A319,8.402999999999999,,
312,A319,,,
313,A319,,43.26,2067.32
314,A319,,,
315,A319,,,
316,A319,,25.89,1782.98
317,A319,,58.84,
318,A319,,30.17,
319,A319,,,
320,A319,,,1246.64
321,A319,9.349,,
322,A319,6.35,,2018.76
323,A319,,,
324,A319,,,
325,A319,7.103,,
326,A319,,,
327,A319,,,
328,A319,,24.31,
329,A319,6.06,11.51,863.61
330,A319,,30.12,
331,A319,9.238,,
332,A319,,,1776.68
333,A319,,,
334,A319,,,
335,A319,,,
336,A319,6.816,,2053.62
337,A319,,,
338,A319,5.763999999999999,,
339,A319,,,
340,A319,,,1631.47
341,A319,,37.77,
342,A319,,,444.19
343,A319,,46.73,
344,A319,8.658999999999999,30.85,
345,A319,7.966,,
346,A319,,,
347,A319,5.971,,
348,A319,,,
349,A319,,,
350,A319,,,
351,A319,,,
352,A319,,,
353,A319,,,1187.43
354,A319,,,
355,A319,7.974,,
356,A319,,,
357,A319,,,851.11
358,A319,,,
359,A319,,,
360,A319,,32.87,
361,A319,,,2069.23
362,A319,8.66,,1008.64
363,A319,,,
364,A319,,,
365,A319,,,
366,A319,,,
367,A319,,,
368,A319,,,
369,A319,,,
370,A319,,,1014.93
371,A319,,,
372,A319,,,
373,A319,,,1085.78
374,A319,,25.85,
375,A319,,51.58,
376,A319,,59.62,
377,A319,,57.41,
378,A319,,,
379,A319,,,790.94
380,A319,,,
381,A319,,,
382,A319,,21.6,
383,A319,7.662000000000001,,
384,A319,,,
385,A319,,,
386,A319,,20.71,1161.18
387,A319,,,
388,A319,8.106,58.31,
389,A319,,,
390,A319,,,
391,A319,,,
392,A319,,,
393,A319,,,
394,A319,7.876,,1972.72
395,A319,,,
396,A319,,,
397,A319,7.761,,
398,A319,6.297999999999999,,
399,A319,7.156000000000001,,
400,A319,,65.83,
401,A319,,,
402,A319,,,2045.57
