,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,10.091606742161936,49.52122424654576,1517.0816510109025
1,A319,6.644,11.92,1517.0816510109025
2,A319,7.18,49.52122424654576,1517.0816510109025
3,A319,10.091606742161936,49.52122424654576,1517.0816510109025
4,A319,8.889,49.52122424654576,892.04
5,A319,10.091606742161936,49.52122424654576,1517.0816510109025
6,A319,10.091606742161936,32.65,1517.0816510109025
7,A319,10.091606742161936,49.52122424654576,1517.0816510109025
8,A319,10.091606742161936,49.52122424654576,1517.0816510109025
9,A319,10.091606742161936,59.7,1517.0816510109025
10,A319,10.091606742161936,49.52122424654576,1517.0816510109025
11,A319,10.091606742161936,41.32,620.76
12,A319,10.091606742161936,49.52122424654576,1393.34
13,A319,10.091606742161936,49.52122424654576,1517.0816510109025
14,A319,10.091606742161936,49.52122424654576,2585.79
15,A319,10.091606742161936,49.52122424654576,1122.42
16,A319,10.091606742161936,49.52122424654576,1517.0816510109025
17,A319,10.091606742161936,49.52122424654576,516.78
18,A319,10.091606742161936,49.52122424654576,1796.69
19,A319,10.091606742161936,20.99,777.26
20,A319,10.091606742161936,49.52122424654576,2082.16
21,A319,10.091606742161936,49.52122424654576,1517.0816510109025
22,A319,10.091606742161936,49.52122424654576,1517.0816510109025
23,A319,10.091606742161936,49.52122424654576,1517.0816510109025
24,A319,10.091606742161936,49.52122424654576,1517.0816510109025
25,A319,10.091606742161936,49.52122424654576,1517.0816510109025
26,A319,10.091606742161936,25.23,785.73
27,A319,10.091606742161936,49.52122424654576,1517.0816510109025
28,A319,10.091606742161936,49.52122424654576,1517.0816510109025
29,A319,6.309,49.52122424654576,1517.0816510109025
30,A319,10.091606742161936,49.52122424654576,2165.44
31,A319,10.091606742161936,49.52122424654576,1517.0816510109025
32,A319,9.25,49.52122424654576,1517.0816510109025
33,A319,10.091606742161936,49.52122424654576,1517.0816510109025
34,A319,10.091606742161936,49.52122424654576,1517.0816510109025
35,A319,5.715,49.52122424654576,1517.0816510109025
36,A319,10.091606742161936,49.52122424654576,1517.0816510109025
37,A319,10.091606742161936,36.55,1517.0816510109025
38,A319,10.091606742161936,49.52122424654576,1517.0816510109025
39,A319,10.091606742161936,25.12,1106.86
40,A319,10.091606742161936,49.52122424654576,595.35
41,A319,10.091606742161936,49.52122424654576,1517.0816510109025
42,A319,7.1339999999999995,49.52122424654576,1517.0816510109025
43,A319,10.091606742161936,44.82,1517.0816510109025
44,A319,10.091606742161936,49.52122424654576,1517.0816510109025
45,A319,10.091606742161936,49.52122424654576,1517.0816510109025
46,A319,10.091606742161936,49.52122424654576,1517.0816510109025
47,A319,10.091606742161936,49.52122424654576,1517.0816510109025
48,A319,10.091606742161936,49.52122424654576,1517.0816510109025
49,A319,10.091606742161936,49.52122424654576,1517.0816510109025
