,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
211,A319,7.683,37.18,566.33
329,A319,6.06,11.51,863.61
686,A319,7.9270000000000005,50.07,424.99
729,A319,6.254,52.15,1977.07
942,A319,7.702999999999999,28.89,890.59
948,A319,7.071000000000001,22.29,1231.81
1012,A320,14.404375,47.6875,1312.5875
1187,A320,13.1025,18.4125,1385.625
1198,A320,15.025,75.28125,1011.075
1224,A320,6.585,44.50625,1419.94375
1238,A320,7.96625,71.1125,1101.775
1448,A320,9.839375,39.2,2015.0875
1493,A320,8.673125,38.01875,1752.66875
1901,A320,10.161875,21.53125,1100.2
1951,A320,10.445,75.41875,962.29375
2219,A321,12.42091738,68.1724925,2415.551545
2363,A321,14.43868738,70.92214625,2345.344484
2457,A321,15.07786288,41.94733875,1594.888991
2483,A321,16.29786188,38.8936,2215.774025
2708,A321,11.55785988,76.22661625,2024.9349539999998
2712,A321,8.388173375,56.5124125,2756.876425
