,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,,,
1,A319,,,
2,A319,,,
3,A319,5.651,51.46,895.59
4,A319,8.889,,
5,A319,,,
6,A319,,,
7,A319,5.849,,
8,A319,,42.44,
9,A319,,,
10,A319,9.586,,
11,A319,,,
12,A319,,,
13,A319,,34.6,1945.37
14,A319,,25.48,
15,A319,,,1122.42
16,A319,,63.78,1417.74
17,A319,,,516.78
18,A319,,,
19,A319,8.984,,777.26
20,A319,6.074,,
21,A319,,24.0,
22,A319,7.797000000000001,59.65,
23,A319,,,832.01
24,A319,,54.53,1432.11
25,A319,6.818,,
26,A319,,,
27,A319,7.6770000000000005,,600.26
28,A319,,,
29,A319,,,
30,A319,,19.83,
31,A319,,,
32,A319,,,
33,A319,,,
34,A319,,,
35,A319,,,
36,A319,,41.49,
37,A319,,,
38,A319,8.656,,
39,A319,,,
40,A319,,,
41,A319,,,1286.09
42,A319,,48.8,
43,A319,8.101,,775.25
44,A319,,27.21,
45,A319,,,
46,A319,7.965,,
47,A319,,,
48,A319,,12.78,
49,A319,,,
50,A319,,,
51,A319,,62.85,
52,A319,,,
53,A319,,,
54,A319,,,
55,A319,6.438,,
56,A319,,,
57,A319,,,
58,A319,,,
59,A319,,,
60,A319,7.726,47.47,
61,A319,,,
62,A319,,,
63,A319,,,
64,A319,,,
65,A319,7.4479999999999995,10.7,
66,A319,,,
67,A319,,,
68,A319,,,
69,A319,,42.9,
70,A319,,,1988.38
71,A319,,44.09,
72,A319,,,
73,A319,,,
74,A319,,,
75,A319,8.824,,
76,A319,,,
77,A319,,,
78,A319,,,
79,A319,,42.7,
80,A319,,,
81,A319,,,
82,A319,,,
83,A319,,,757.68
84,A319,8.293,,1211.88
85,A319,,47.69,
86,A319,,,
87,A319,,,
88,A319,7.024,,1819.05
89,A319,,56.52,
90,A319,,35.78,
91,A319,,21.1,
92,A319,,,
93,A319,6.337999999999999,,
94,A319,8.056000000000001,,
95,A319,,,1428.49
96,A319,,68.67,
97,A319,,65.22,
98,A319,,,
99,A319,,,
100,A319,,,
101,A319,,,
102,A319,,,
103,A319,7.205,,
104,A319,,69.43,
105,A319,,,1499.25
106,A319,,,
107,A319,9.508,,
108,A319,9.383,,
109,A319,,39.5,
110,A319,,,
111,A319,,12.85,
112,A319,,,
113,A319,,,
114,A319,,,
115,A319,,,
116,A319,,,
117,A319,,,
118,A319,7.74,,
119,A319,,,490.04
120,A319,,,1079.32
121,A319,,,
122,A319,,,
123,A319,,,1424.35
124,A319,,,
125,A319,,,
126,A319,,,
127,A319,,,
128,A319,,14.71,
129,A319,5.7170000000000005,,
130,A319,7.53,,2029.57
131,A319,6.521,,
132,A319,7.99,,
133,A319,,,
134,A319,,,429.26
135,A319,,42.82,
136,A319,,,
137,A319,,,
138,A319,8.589,,
139,A319,5.721,,
140,A319,,30.75,
