,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,10.255893987293355,49.85195613473685,1520.9268052462073
1,A319,10.255893987293355,49.85195613473685,1520.9268052462073
2,A319,10.255893987293355,49.85195613473685,1520.9268052462073
3,A319,5.651,51.46,895.59
4,A319,8.889,49.85195613473685,1520.9268052462073
5,A319,10.255893987293355,49.85195613473685,1520.9268052462073
6,A319,10.255893987293355,49.85195613473685,1520.9268052462073
7,A319,5.849,49.85195613473685,1520.9268052462073
8,A319,10.255893987293355,42.44,1520.9268052462073
9,A319,10.255893987293355,49.85195613473685,1520.9268052462073
10,A319,9.586,49.85195613473685,1520.9268052462073
11,A319,10.255893987293355,49.85195613473685,1520.9268052462073
12,A319,10.255893987293355,49.85195613473685,1520.9268052462073
13,A319,10.255893987293355,34.6,1945.37
14,A319,10.255893987293355,25.48,1520.9268052462073
15,A319,10.255893987293355,49.85195613473685,1122.42
16,A319,10.255893987293355,63.78,1417.74
17,A319,10.255893987293355,49.85195613473685,516.78
18,A319,10.255893987293355,49.85195613473685,1520.9268052462073
19,A319,8.984,49.85195613473685,777.26
20,A319,6.074,49.85195613473685,1520.9268052462073
21,A319,10.255893987293355,24.0,1520.9268052462073
22,A319,7.797000000000001,59.65,1520.9268052462073
23,A319,10.255893987293355,49.85195613473685,832.01
24,A319,10.255893987293355,54.53,1432.11
25,A319,6.818,49.85195613473685,1520.9268052462073
26,A319,10.255893987293355,49.85195613473685,1520.9268052462073
27,A319,7.6770000000000005,49.85195613473685,600.26
28,A319,10.255893987293355,49.85195613473685,1520.9268052462073
29,A319,10.255893987293355,49.85195613473685,1520.9268052462073
30,A319,10.255893987293355,19.83,1520.9268052462073
31,A319,10.255893987293355,49.85195613473685,1520.9268052462073
32,A319,10.255893987293355,49.85195613473685,1520.9268052462073
33,A319,10.255893987293355,49.85195613473685,1520.9268052462073
34,A319,10.255893987293355,49.85195613473685,1520.9268052462073
35,A319,10.255893987293355,49.85195613473685,1520.9268052462073
36,A319,10.255893987293355,41.49,1520.9268052462073
37,A319,10.255893987293355,49.85195613473685,1520.9268052462073
38,A319,8.656,49.85195613473685,1520.9268052462073
39,A319,10.255893987293355,49.85195613473685,1520.9268052462073
40,A319,10.255893987293355,49.85195613473685,1520.9268052462073
41,A319,10.255893987293355,49.85195613473685,1286.09
42,A319,10.255893987293355,48.8,1520.9268052462073
43,A319,8.101,49.85195613473685,775.25
44,A319,10.255893987293355,27.21,1520.9268052462073
45,A319,10.255893987293355,49.85195613473685,1520.9268052462073
46,A319,7.965,49.85195613473685,1520.9268052462073
47,A319,10.255893987293355,49.85195613473685,1520.9268052462073
48,A319,10.255893987293355,12.78,1520.9268052462073
49,A319,10.255893987293355,49.85195613473685,1520.9268052462073
50,A319,10.255893987293355,49.85195613473685,1520.9268052462073
51,A319,10.255893987293355,62.85,1520.9268052462073
52,A319,10.255893987293355,49.85195613473685,1520.9268052462073
53,A319,10.255893987293355,49.85195613473685,1520.9268052462073
54,A319,10.255893987293355,49.85195613473685,1520.9268052462073
55,A319,6.438,49.85195613473685,1520.9268052462073
56,A319,10.255893987293355,49.85195613473685,1520.9268052462073
57,A319,10.255893987293355,49.85195613473685,1520.9268052462073
58,A319,10.255893987293355,49.85195613473685,1520.9268052462073
59,A319,10.255893987293355,49.85195613473685,1520.9268052462073
60,A319,7.726,47.47,1520.9268052462073
61,A319,10.255893987293355,49.85195613473685,1520.9268052462073
62,A319,10.255893987293355,49.85195613473685,1520.9268052462073
63,A319,10.255893987293355,49.85195613473685,1520.9268052462073
64,A319,10.255893987293355,49.85195613473685,1520.9268052462073
65,A319,7.4479999999999995,10.7,1520.9268052462073
66,A319,10.255893987293355,49.85195613473685,1520.9268052462073
67,A319,10.255893987293355,49.85195613473685,1520.9268052462073
68,A319,10.255893987293355,49.85195613473685,1520.9268052462073
69,A319,10.255893987293355,42.9,1520.9268052462073
70,A319,10.255893987293355,49.85195613473685,1988.38
71,A319,10.255893987293355,44.09,1520.9268052462073
72,A319,10.255893987293355,49.85195613473685,1520.9268052462073
73,A319,10.255893987293355,49.85195613473685,1520.9268052462073
74,A319,10.255893987293355,49.85195613473685,1520.9268052462073
75,A319,8.824,49.85195613473685,1520.9268052462073
