,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
3,A319,5.651,51.46,895.59
177,A319,9.579,19.96,651.34
373,A319,6.031000000000001,44.52,1085.78
514,A319,7.6770000000000005,46.41,317.78
606,A319,7.26,41.1,1867.07
972,A319,6.377000000000001,49.84,983.01
1067,A320,11.94196516,41.68370833,2262.852411
1141,A320,7.155337652999999,56.55899196,1510.0041449999999
1163,A320,9.138967346,70.22216815,1811.0701179999999
1281,A320,6.115697217999999,62.62452826,2101.391772
1313,A320,13.38121388,40.87149003,1166.4011679999999
1473,A320,5.57456878,44.74586358,991.3095668999999
1509,A320,5.753935127999999,53.37532547,1045.6178220000002
1654,A320,5.770852716,55.94994831,1788.435377
1899,A320,13.0890615,29.97987525,1254.1202039999998
1949,A320,6.515909751000001,78.77779378,1885.355757
1959,A320,9.13211502,46.98739976,1442.7386880000001
2032,A321,10.24767789,61.64669365,2103.502798
2117,A321,14.50411329,63.57437017,869.8292398
2120,A321,10.44509522,50.51668102,1848.581187
2345,A321,9.032048312999999,50.87931813,1223.111823
2391,A321,14.78201769,80.47825808,2543.051496
2456,A321,13.05976461,62.95027398,2150.225151
2814,A321,12.97881159,74.28006565,1558.632247
