,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
8,A319,5.899,42.44,1262.32
19,A319,8.984,20.99,777.26
27,A319,7.6770000000000005,42.53,600.26
54,A319,6.292999999999999,48.71,923.62
58,A319,6.85,4.42,967.9
61,A319,7.77,17.32,468.61
63,A319,8.593,16.3,2013.39
72,A319,5.775,23.34,882.35
83,A319,8.685,64.28,757.68
90,A319,7.135,35.78,734.85
105,A319,6.478,43.52,1499.25
108,A319,9.383,23.38,1959.07
114,A319,8.673,63.06,2126.65
129,A319,5.7170000000000005,28.71,1520.32
130,A319,7.53,22.06,2029.57
136,A319,5.976,41.81,2125.0
143,A319,9.277000000000001,14.55,2008.61
147,A319,7.215,20.89,2159.09
158,A319,8.147,37.16,2126.42
167,A319,9.023,13.52,715.63
169,A319,7.876,69.42,1797.23
171,A319,7.943,59.48,309.45
175,A319,8.283999999999999,44.28,1353.47
177,A319,9.579,19.96,651.34
179,A319,8.931000000000001,35.71,1139.87
186,A319,8.786,49.09,1490.24
191,A319,6.9270000000000005,25.58,1130.12
197,A319,8.262,16.87,867.18
198,A319,9.144,66.05,612.12
200,A319,9.226,61.7,1331.14
210,A319,7.425,19.98,464.29
225,A319,8.839,60.38,1024.94
232,A319,7.361000000000001,39.71,750.17
237,A319,9.037,69.91,248.7
249,A319,9.019,56.41,1427.76
250,A319,8.182,47.94,791.92
252,A319,6.681,14.62,260.25
255,A319,9.22,12.92,1435.47
257,A319,7.607,52.42,1314.11
287,A319,6.542999999999999,31.36,722.28
311,A319,8.402999999999999,55.48,1252.0
336,A319,6.816,22.63,2053.62
370,A319,7.0089999999999995,27.41,1014.93
386,A319,8.927999999999999,20.71,1161.18
388,A319,8.106,58.31,1166.57
415,A319,9.088,39.64,1265.32
417,A319,6.481,66.58,359.65
443,A319,9.405,28.67,362.76
444,A319,6.398,25.06,946.67
454,A319,6.199,53.53,1533.58
461,A319,8.677999999999999,64.01,1134.78
469,A319,6.968999999999999,23.56,703.21
473,A319,6.8020000000000005,65.99,948.68
476,A319,8.092,50.71,1982.81
488,A319,8.503,63.27,290.53
492,A319,8.955,24.61,832.68
496,A319,6.004,36.87,2049.08
499,A319,7.6579999999999995,54.34,745.09
508,A319,7.468,12.87,426.08
515,A319,9.515,15.17,760.89
516,A319,7.587000000000001,51.67,1938.17
523,A319,8.29,11.66,519.81
534,A319,5.997999999999999,63.94,278.4
537,A319,6.876,14.86,1970.01
560,A319,6.994,19.84,1137.01
572,A319,5.69,39.92,1886.27
575,A319,5.9239999999999995,21.83,1094.51
580,A319,8.281,15.07,2046.62
587,A319,7.115,11.13,520.39
588,A319,6.002999999999999,27.65,1075.19
604,A319,6.167000000000001,52.97,2081.89
616,A319,8.835,30.68,207.36
619,A319,9.399,25.96,261.44
622,A319,5.899,63.23,1277.0
623,A319,6.263999999999999,27.19,381.1
625,A319,8.911,15.6,690.23
629,A319,9.112,12.06,902.06
642,A319,9.347000000000001,58.04,2039.09
654,A319,6.532,24.34,1232.74
655,A319,8.442,11.71,256.6
661,A319,8.385,14.67,1201.59
662,A319,8.826,49.62,1723.94
690,A319,8.908999999999999,19.95,2016.37
696,A319,9.334,56.96,784.35
697,A319,7.767,46.03,2016.56
708,A319,9.089,53.63,1833.33
709,A319,8.37,40.43,242.97
711,A319,8.102,55.85,881.35
720,A319,6.597,13.83,1766.65
723,A319,9.404,43.29,1296.14
727,A319,9.537,32.65,1120.14
728,A319,7.987,34.44,1468.91
738,A319,8.525,38.67,925.06
742,A319,9.466000000000001,46.83,619.44
752,A319,5.837999999999999,35.06,582.2
757,A319,6.327000000000001,69.04,1456.4
762,A319,9.418,58.14,250.89
772,A319,8.293,21.88,1388.46
778,A319,6.481,59.54,1281.33
781,A319,8.261000000000001,47.33,984.48
798,A319,8.853,33.67,768.49
802,A319,6.2170000000000005,15.13,509.38
812,A319,9.527999999999999,58.65,1950.88
819,A319,8.607999999999999,59.66,334.03
829,A319,8.757,54.99,638.94
836,A319,8.933,52.46,1457.33
841,A319,6.462000000000001,49.38,764.7
846,A319,7.337999999999999,66.32,1658.04
860,A319,7.376,68.09,1332.02
867,A319,7.117999999999999,41.88,1852.3
879,A319,6.694,69.55,2108.64
880,A319,6.372999999999999,69.94,673.61
897,A319,7.149,34.39,1113.36
902,A319,7.537000000000001,48.74,1485.52
903,A319,9.381,62.09,1648.08
905,A319,8.744,65.4,1713.37
912,A319,6.665,37.44,1361.87
923,A319,7.017,51.39,2096.9
925,A319,6.018,32.04,988.21
928,A319,6.676,64.66,2143.25
942,A319,7.702999999999999,28.89,890.59
955,A319,8.209,64.9,1236.84
961,A319,6.037000000000001,23.75,837.1
963,A319,7.212000000000001,11.24,893.28
968,A319,6.327000000000001,50.12,1475.88
973,A319,6.376,31.46,369.29
999,A319,6.127999999999999,114.77,967.19
1004,A320,15.74,9.5,198.0
1008,A320,9.01,40.8,1654.5
1016,A320,1.54,59.1,2581.5
1020,A320,14.95,13.0,243.0
1027,A320,7.49,63.35,2427.0
1034,A320,12.22,73.45,372.0
1040,A320,14.55,10.55,2634.0
1046,A320,8.11,20.05,2392.5
1052,A320,13.3,40.2,315.0
