,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,48.55,,1962.72
1,A319,,11.92,
2,A319,,,1369.37
3,A319,,,895.59
4,A319,8.889,,892.04
5,A319,,43.78,
6,A319,,32.65,2132.78
7,A319,5.849,,1913.35
8,A319,5.899,42.44,1262.32
9,A319,,59.7,
10,A319,,29.02,751.16
11,A319,,41.32,
12,A319,,11.82,
13,A319,6.037999999999999,,1945.37
14,A319,,25.48,
15,A319,,54.44,
16,A319,,,1417.74
17,A319,8.447000000000001,,516.78
18,A319,9.544,13.13,
19,A319,8.984,20.99,777.26
20,A319,6.074,36.24,
21,A319,,24.0,479.48
22,A319,,,2049.79
23,A319,8.465,67.05,
24,A319,,,
25,A319,,44.89,
26,A319,,25.23,785.73
27,A319,7.6770000000000005,42.53,600.26
28,A319,,,1827.38
29,A319,6.309,26.02,
30,A319,8.954,19.83,
31,A319,7.416,,
32,A319,,41.48,1117.24
33,A319,,,
34,A319,,,1850.75
35,A319,,17.58,
36,A319,7.375,41.49,
37,A319,,,2123.7
38,A319,,,
39,A319,,25.12,1106.86
40,A319,,,595.35
41,A319,,29.07,
42,A319,,48.8,1935.19
43,A319,,44.82,775.25
44,A319,,,1777.87
45,A319,9.363,,
46,A319,,,232.27
47,A319,,22.36,
48,A319,9.046,,1106.26
49,A319,,60.45,1494.71
50,A319,,,
51,A319,,62.85,
52,A319,7.204,,2097.04
53,A319,9.172,,
54,A319,6.292999999999999,48.71,923.62
55,A319,,68.65,2190.96
56,A319,9.402000000000001,17.24,
57,A319,,,
58,A319,6.85,4.42,967.9
59,A319,,10.93,
60,A319,7.726,,213.72
61,A319,7.77,17.32,468.61
62,A319,,50.79,65.64
63,A319,8.593,16.3,2013.39
64,A319,,55.99,1341.07
65,A319,,10.7,
66,A319,8.163,,
67,A319,9.423,,
68,A319,,26.29,
69,A319,,,
70,A319,,45.74,1988.38
71,A319,,,1375.1
72,A319,5.775,23.34,882.35
73,A319,,,
74,A319,,,1756.79
75,A319,8.824,,1255.7
76,A319,,36.32,
77,A319,8.999,50.65,
78,A319,7.715,,
79,A319,,42.7,
80,A319,,,990.63
81,A319,,16.35,638.16
82,A319,6.175,,
83,A319,8.685,64.28,757.68
84,A319,,34.66,1211.88
85,A319,,,
86,A319,,43.36,
87,A319,8.322000000000001,,1852.34
88,A319,,,1819.05
89,A319,8.865,,
90,A319,7.135,35.78,734.85
91,A319,6.745,,534.64
92,A319,,,1282.06
93,A319,,31.24,1544.03
94,A319,,,233.84
95,A319,8.686,25.29,
96,A319,6.706,68.67,
97,A319,,,1160.33
98,A319,,13.82,
99,A319,,62.63,
100,A319,,,
101,A319,,,
102,A319,,63.48,
103,A319,7.205,,
104,A319,,69.43,
105,A319,6.478,43.52,1499.25
106,A319,9.215,27.12,
107,A319,,25.97,1093.63
108,A319,9.383,23.38,1959.07
109,A319,,,
110,A319,,20.07,1394.44
111,A319,,,
112,A319,5.72,,
113,A319,6.614,,469.05
114,A319,8.673,63.06,2126.65
115,A319,,,
116,A319,7.106,42.17,
117,A319,6.992999999999999,,226.84
118,A319,,,1637.24
119,A319,8.031,,490.04
120,A319,8.343,13.24,
121,A319,,57.19,
