,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
293,A319,7.566,18.46,1075.96
562,A319,8.08,24.63,1989.24
657,A319,6.718,68.2,1800.74
711,A319,8.102,55.85,881.35
724,A319,8.397,20.36,1979.61
756,A319,8.247,11.58,340.21
852,A319,6.456,65.3,785.87
890,A319,6.728,63.63,944.93
917,A319,7.693,46.63,1110.85
919,A319,8.841000000000001,52.18,691.63
1173,A320,9.49,83.1,1356.0
1188,A320,2.57,27.1,1522.5
1232,A320,14.85,81.35,1821.0
1244,A320,13.96,42.25,489.0
1261,A320,17.67,66.7,2002.5
1572,A320,14.46,54.5,481.5
1695,A320,1.67,16.1,2344.5
1721,A320,18.37,37.4,861.0
1877,A320,1.37,10.05,2133.0
2015,A321,18.88,52.76,1708.0
2138,A321,8.11,67.7,2120.0
2311,A321,6.43,71.08,2279.0
2319,A321,6.38,56.27,2307.0
2419,A321,13.99,68.04,1584.0
2543,A321,15.16,63.45,1214.0
2686,A321,6.31,70.96,1566.0
2710,A321,6.71,79.44,1452.0
