,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,48.55,66.2,
1,A319,6.644,11.92,800.85
2,A319,,,1369.37
3,A319,,,
4,A319,,35.05,
5,A319,,,1240.06
6,A319,7.817,,
7,A319,5.849,,1913.35
8,A319,5.899,,
9,A319,,59.7,801.54
10,A319,,,751.16
11,A319,8.6,,620.76
12,A319,9.175,,
13,A319,6.037999999999999,,
14,A319,7.755,,
15,A319,,54.44,
16,A319,,,1417.74
17,A319,,,516.78
18,A319,,,
19,A319,,,777.26
20,A319,6.074,,
21,A319,7.699,24.0,
22,A319,,,2049.79
23,A319,8.465,67.05,
24,A319,,54.53,
25,A319,6.818,,
26,A319,8.664,,
27,A319,7.6770000000000005,42.53,
28,A319,,,
29,A319,6.309,26.02,
30,A319,,,2165.44
31,A319,,19.07,
32,A319,,41.48,1117.24
33,A319,,4.19,
34,A319,9.412,67.95,
35,A319,5.715,,683.78
36,A319,,41.49,515.69
37,A319,8.164,,2123.7
38,A319,,,
39,A319,7.557,,1106.86
40,A319,8.191,,595.35
41,A319,8.427,,
42,A319,,48.8,
43,A319,,,775.25
44,A319,,,
45,A319,9.363,,379.03
46,A319,7.965,,
47,A319,8.411,22.36,
48,A319,,12.78,1106.26
49,A319,6.892,60.45,1494.71
50,A319,8.499,32.67,
51,A319,,62.85,
52,A319,7.204,,2097.04
53,A319,,69.66,
54,A319,6.292999999999999,,
55,A319,6.438,,2190.96
56,A319,,17.24,
57,A319,,29.56,900.18
58,A319,,,
59,A319,,,243.06
60,A319,,,
61,A319,7.77,,
62,A319,,,65.64
63,A319,,16.3,
64,A319,,,
65,A319,,,990.18
66,A319,,,
67,A319,,16.87,
68,A319,6.374,26.29,725.97
69,A319,6.336,42.9,589.64
70,A319,,,
71,A319,,,
72,A319,,23.34,882.35
73,A319,6.747999999999999,,
74,A319,8.462,,1756.79
75,A319,,,1255.7
76,A319,7.699,36.32,255.54
77,A319,8.999,50.65,
78,A319,7.715,,
79,A319,7.21,,
80,A319,,21.86,
81,A319,7.8629999999999995,16.35,638.16
82,A319,,,
83,A319,,,
84,A319,,,
85,A319,,,
86,A319,,,
87,A319,8.322000000000001,,1852.34
88,A319,7.024,,1819.05
