,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,48.55,66.2,
1,A319,6.644,11.92,800.85
2,A319,7.18,52.85,
3,A319,5.651,51.46,
4,A319,,,892.04
5,A319,8.033999999999999,43.78,1240.06
6,A319,7.817,32.65,2132.78
7,A319,5.849,11.56,1913.35
8,A319,,42.44,1262.32
9,A319,7.435,59.7,801.54
10,A319,9.586,29.02,751.16
11,A319,,41.32,
12,A319,9.175,,1393.34
13,A319,6.037999999999999,34.6,
14,A319,,,2585.79
15,A319,7.818,54.44,1122.42
16,A319,8.105,63.78,1417.74
17,A319,,341.71,516.78
18,A319,9.544,,1796.69
19,A319,8.984,20.99,777.26
20,A319,6.074,36.24,2082.16
21,A319,7.699,24.0,479.48
22,A319,7.797000000000001,59.65,2049.79
23,A319,,67.05,832.01
24,A319,7.041,54.53,1432.11
25,A319,6.818,44.89,1171.15
26,A319,8.664,25.23,785.73
27,A319,7.6770000000000005,42.53,600.26
28,A319,73.39,15.59,
29,A319,,26.02,1366.99
30,A319,8.954,19.83,
31,A319,,19.07,1305.47
32,A319,9.25,41.48,
33,A319,6.776,4.19,1187.19
34,A319,9.412,67.95,
35,A319,5.715,,
36,A319,7.375,41.49,515.69
37,A319,,36.55,2123.7
38,A319,8.656,64.76,798.69
39,A319,7.557,,
40,A319,,12.84,
41,A319,,29.07,1286.09
42,A319,7.1339999999999995,48.8,1935.19
43,A319,8.101,44.82,775.25
44,A319,8.918,27.21,1777.87
45,A319,9.363,26.09,
46,A319,7.965,30.05,
47,A319,8.411,,1134.92
48,A319,9.046,,1106.26
49,A319,6.892,60.45,1494.71
50,A319,,32.67,1217.56
51,A319,6.981,62.85,1726.75
52,A319,7.204,24.92,
53,A319,9.172,69.66,
54,A319,6.292999999999999,48.71,
55,A319,6.438,68.65,2190.96
56,A319,9.402000000000001,,880.98
57,A319,7.245,29.56,900.18
58,A319,6.85,,967.9
59,A319,,,
60,A319,7.726,47.47,213.72
61,A319,7.77,17.32,
62,A319,8.008,50.79,65.64
63,A319,8.593,16.3,
64,A319,7.041,,
65,A319,7.4479999999999995,10.7,990.18
66,A319,,65.51,559.31
67,A319,9.423,,1920.76
68,A319,6.374,,725.97
