,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
1,A319,6.644,11.92,800.85
5,A319,8.033999999999999,43.78,1240.06
6,A319,7.817,32.65,2132.78
7,A319,5.849,11.56,1913.35
9,A319,7.435,59.7,801.54
10,A319,9.586,29.02,751.16
15,A319,7.818,54.44,1122.42
16,A319,8.105,63.78,1417.74
19,A319,8.984,20.99,777.26
20,A319,6.074,36.24,2082.16
21,A319,7.699,24.0,479.48
22,A319,7.797000000000001,59.65,2049.79
24,A319,7.041,54.53,1432.11
25,A319,6.818,44.89,1171.15
26,A319,8.664,25.23,785.73
27,A319,7.6770000000000005,42.53,600.26
33,A319,6.776,4.19,1187.19
36,A319,7.375,41.49,515.69
38,A319,8.656,64.76,798.69
42,A319,7.1339999999999995,48.8,1935.19
43,A319,8.101,44.82,775.25
44,A319,8.918,27.21,1777.87
49,A319,6.892,60.45,1494.71
51,A319,6.981,62.85,1726.75
55,A319,6.438,68.65,2190.96
57,A319,7.245,29.56,900.18
60,A319,7.726,47.47,213.72
62,A319,8.008,50.79,65.64
65,A319,7.4479999999999995,10.7,990.18
69,A319,6.336,42.9,589.64
70,A319,6.41,45.74,1988.38
72,A319,5.775,23.34,882.35
77,A319,8.999,50.65,1462.16
78,A319,7.715,23.4,521.51
79,A319,7.21,42.7,1996.98
82,A319,6.175,53.25,1531.81
86,A319,8.485,43.36,1505.31
87,A319,8.322000000000001,68.54,1852.34
89,A319,8.865,56.52,1706.76
92,A319,6.1,56.7,1282.06
93,A319,6.337999999999999,31.24,1544.03
96,A319,6.706,68.67,988.11
98,A319,9.482999999999999,13.82,2014.63
100,A319,6.8,61.27,1581.27
101,A319,7.587999999999999,17.43,308.44
102,A319,9.262,63.48,510.38
105,A319,6.478,43.52,1499.25
106,A319,9.215,27.12,1257.55
107,A319,9.508,25.97,1093.63
112,A319,5.72,44.11,2117.02
113,A319,6.614,66.6,469.05
114,A319,8.673,63.06,2126.65
115,A319,6.312,36.58,1151.46
116,A319,7.106,42.17,1272.79
117,A319,6.992999999999999,59.37,226.84
118,A319,7.74,51.59,1637.24
122,A319,8.25,35.83,1988.27
123,A319,7.526,65.23,1424.35
124,A319,7.976,47.03,1799.02
126,A319,8.649,11.3,298.11
129,A319,5.7170000000000005,28.71,1520.32
132,A319,7.99,64.4,631.74
133,A319,5.981,11.63,986.14
135,A319,6.8,42.82,2039.93
137,A319,7.196000000000001,58.33,1679.83
138,A319,8.589,60.48,1859.33
139,A319,5.721,31.08,1635.98
141,A319,6.98,40.52,1889.23
145,A319,6.035,57.87,994.85
146,A319,8.45,20.38,888.7
148,A319,8.318,34.9,930.49
150,A319,7.7589999999999995,40.68,1544.98
151,A319,9.488,66.43,1258.13
153,A319,8.25,69.12,482.77
154,A319,8.109,14.49,509.33
155,A319,6.093999999999999,68.9,2088.09
156,A319,8.005,10.22,1160.26
157,A319,6.767,56.3,603.34
