,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,,,1962.72
1,A319,6.644,,
2,A319,7.18,52.85,1369.37
3,A319,,,
4,A319,,35.05,
5,A319,,43.78,
6,A319,,,
7,A319,,,
8,A319,,,1262.32
9,A319,7.435,,
10,A319,9.586,,
11,A319,8.6,41.32,620.76
12,A319,,,1393.34
13,A319,,,
14,A319,7.755,,
15,A319,,,1122.42
16,A319,,,1417.74
17,A319,,341.71,
18,A319,,,1796.69
19,A319,,20.99,
20,A319,,36.24,
21,A319,,,
22,A319,,59.65,
23,A319,,67.05,
24,A319,7.082999999999999,,1432.11
25,A319,6.818,,
26,A319,8.664,,785.73
27,A319,,,600.26
28,A319,73.39,15.59,
29,A319,6.309,26.02,
30,A319,8.954,19.83,2165.44
31,A319,7.416,,1305.47
32,A319,,,1117.24
33,A319,,4.19,
34,A319,,,1850.75
35,A319,,,
36,A319,,,515.69
37,A319,8.164,,
38,A319,8.656,64.76,798.69
39,A319,7.557,25.12,
40,A319,,12.84,
41,A319,,,1286.09
42,A319,7.1339999999999995,,1935.19
43,A319,,,775.25
44,A319,,,
45,A319,,,
46,A319,,,
47,A319,8.411,,
48,A319,9.046,,1106.26
49,A319,6.892,,
50,A319,,,
51,A319,6.981,,
52,A319,,24.92,2097.04
53,A319,,,
54,A319,6.292999999999999,48.71,
55,A319,,68.65,2190.96
56,A319,9.402000000000001,,
57,A319,,29.56,900.18
58,A319,,,967.9
59,A319,,,243.06
60,A319,,,213.72
61,A319,,17.32,
62,A319,8.008,,
63,A319,8.593,,2013.39
64,A319,,,1341.07
65,A319,7.4479999999999995,10.7,990.18
66,A319,,,
67,A319,9.423,,
68,A319,,,725.97
69,A319,,,589.64
70,A319,6.41,,
71,A319,6.935,,
72,A319,,23.34,882.35
73,A319,,,1833.51
74,A319,,38.49,1756.79
75,A319,8.824,,1255.7
76,A319,,,255.54
77,A319,,50.65,1462.16
78,A319,7.715,,521.51
79,A319,7.21,,
80,A319,,,
81,A319,7.8629999999999995,,
82,A319,,,
83,A319,8.685,64.28,757.68
84,A319,8.293,,1211.88
85,A319,,,
86,A319,8.485,,1505.31
87,A319,,68.54,
88,A319,,28.03,
89,A319,,,
90,A319,,,
91,A319,,,534.64
92,A319,6.1,,
93,A319,,,
94,A319,,,233.84
95,A319,,,
96,A319,,,988.11
97,A319,,,1160.33
98,A319,,,
99,A319,9.557,,
100,A319,,61.27,
101,A319,,,308.44
102,A319,9.262,63.48,510.38
103,A319,,,
104,A319,,69.43,
105,A319,6.478,43.52,
106,A319,9.215,,
107,A319,9.508,,1093.63
108,A319,9.383,23.38,1959.07
109,A319,6.507999999999999,39.5,
110,A319,,,
111,A319,,,1241.91
112,A319,,,2117.02
113,A319,,,469.05
114,A319,8.673,63.06,2126.65
115,A319,,,1151.46
116,A319,,,
117,A319,,,
118,A319,,,
119,A319,8.031,,490.04
120,A319,,13.24,1079.32
121,A319,,,1195.11
