,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
2,A319,7.18,52.85,1369.37
11,A319,8.6,41.32,620.76
30,A319,8.954,19.83,2165.44
38,A319,8.656,64.76,798.69
65,A319,7.4479999999999995,10.7,990.18
83,A319,8.685,64.28,757.68
102,A319,9.262,63.48,510.38
108,A319,9.383,23.38,1959.07
114,A319,8.673,63.06,2126.65
136,A319,5.976,41.81,2125.0
143,A319,9.277000000000001,14.55,2008.61
155,A319,6.093999999999999,68.9,2088.09
171,A319,7.943,59.48,309.45
201,A319,6.608,27.64,964.48
205,A319,8.878,12.35,1128.43
206,A319,5.602,23.05,1214.65
210,A319,7.425,19.98,464.29
212,A319,5.621,43.35,1912.04
224,A319,8.863999999999999,27.41,402.31
238,A319,9.482000000000001,44.54,1420.84
245,A319,9.112,11.5,1137.79
261,A319,7.976,61.37,223.57
264,A319,9.341000000000001,66.02,1786.86
311,A319,8.402999999999999,55.48,1252.0
340,A319,6.065,38.13,1631.47
345,A319,7.966,13.25,735.8
376,A319,6.856,59.62,1472.61
380,A319,7.567,19.69,409.41
388,A319,8.106,58.31,1166.57
403,A319,9.333,36.46,1768.37
422,A319,8.06,16.66,564.07
424,A319,8.492,49.85,452.89
477,A319,8.546,16.83,1629.84
493,A319,8.709,25.39,839.87
507,A319,9.05,44.71,1344.13
553,A319,7.141,24.37,652.65
573,A319,5.881,13.53,1298.22
578,A319,7.01,54.89,968.0
590,A319,7.6160000000000005,12.54,457.47
597,A319,7.303999999999999,50.55,657.77
616,A319,8.835,30.68,207.36
636,A319,8.157,32.51,975.26
639,A319,6.729,50.48,2011.75
641,A319,5.688,54.86,500.61
653,A319,6.7860000000000005,14.98,1806.17
670,A319,6.566,59.79,1241.07
715,A319,8.939,28.03,1734.55
716,A319,8.029,34.72,1109.08
729,A319,6.254,52.15,1977.07
733,A319,7.066,51.5,1340.96
740,A319,8.794,34.01,680.5
743,A319,7.077000000000001,53.43,1484.09
751,A319,8.591000000000001,35.24,743.76
768,A319,9.482999999999999,31.28,1856.07
770,A319,7.928999999999999,19.51,1150.09
774,A319,7.456,41.99,756.79
778,A319,6.481,59.54,1281.33
781,A319,8.261000000000001,47.33,984.48
782,A319,5.736000000000001,19.0,1350.29
791,A319,8.607999999999999,33.26,1475.24
798,A319,8.853,33.67,768.49
803,A319,6.867999999999999,29.74,1713.66
807,A319,7.539,25.19,989.96
811,A319,7.983,68.48,691.1
812,A319,9.527999999999999,58.65,1950.88
823,A319,8.341000000000001,56.0,1183.55
857,A319,8.499,54.93,1833.56
874,A319,7.1610000000000005,12.95,701.89
876,A319,6.605,67.76,1626.79
897,A319,7.149,34.39,1113.36
898,A319,7.032,50.83,725.7
899,A319,7.7170000000000005,14.02,1325.03
916,A319,8.816,16.68,1122.77
917,A319,7.693,46.63,1110.85
969,A319,7.011,56.06,1549.87
980,A319,9.087,63.59,1625.03
985,A319,8.519,18.88,1124.78
998,A319,6.17,37.19,2107.09
1062,A320,5.36,86.1,2524.5
1068,A320,1.83,29.1,996.0
1112,A320,9.9,52.9,1105.5
1116,A320,16.94,57.65,2209.5
1140,A320,11.05,63.55,2176.5
1144,A320,16.79,79.6,1665.0
1178,A320,7.5,81.3,2440.5
1197,A320,13.84,42.05,1233.0
1209,A320,13.79,66.4,601.5
1210,A320,9.68,72.85,2782.5
1211,A320,7.89,37.65,1125.0
1222,A320,3.64,85.05,795.0
1245,A320,11.08,78.25,2848.5
1261,A320,17.67,66.7,2002.5
1270,A320,13.13,41.7,2133.0
1296,A320,8.35,76.9,2773.5
1339,A320,7.73,39.5,1824.0
1349,A320,14.39,88.6,1051.5
1359,A320,10.9,16.45,208.5
1362,A320,2.99,55.35,1423.5
1444,A320,12.34,51.05,1021.5
1454,A320,7.85,54.5,564.0
1458,A320,10.56,41.45,2818.5
1460,A320,3.97,18.35,1927.5
1473,A320,1.8,23.3,601.5
1503,A320,16.16,73.35,2805.0
1558,A320,2.57,93.25,2241.0
1559,A320,3.98,48.2,1813.5
1584,A320,2.3,22.4,1740.0
1626,A320,11.2,72.3,382.5
1627,A320,7.47,6.3,2269.5
1638,A320,18.21,37.65,1083.0
1642,A320,4.17,5.55,1533.0
1644,A320,7.83,23.85,895.5
1665,A320,4.62,44.8,2046.0
1667,A320,16.95,35.45,270.0
1674,A320,4.57,87.6,858.0
1693,A320,2.49,19.7,265.5
1727,A320,1.46,74.6,325.5
1749,A320,10.9,62.8,2392.5
1825,A320,9.84,60.85,2055.0
1834,A320,10.87,24.0,997.5
1837,A320,11.51,10.9,2667.0
1839,A320,16.12,10.4,2173.5
1841,A320,7.05,14.8,2211.0
1859,A320,14.05,32.35,736.5
1865,A320,2.69,70.25,2085.0
1870,A320,1.32,65.05,505.5
1878,A320,13.64,23.15,675.0
