,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,,,1962.72
1,A319,6.644,11.92,800.85
2,A319,7.18,52.85,
3,A319,5.651,51.46,895.59
4,A319,8.889,35.05,
5,A319,8.033999999999999,43.78,
6,A319,7.817,32.65,2132.78
7,A319,,11.56,
8,A319,,42.44,1262.32
9,A319,,59.7,801.54
10,A319,,29.02,
11,A319,,41.32,620.76
12,A319,,,1393.34
13,A319,6.037999999999999,34.6,1945.37
14,A319,7.755,,
15,A319,7.818,,
16,A319,8.105,,
17,A319,8.447000000000001,341.71,516.78
18,A319,,13.13,1796.69
19,A319,8.984,,
20,A319,,36.24,2082.16
21,A319,,,
22,A319,,,2049.79
23,A319,8.465,,
24,A319,7.041,54.53,1432.11
25,A319,6.818,44.89,1171.15
26,A319,8.664,25.23,785.73
27,A319,,42.53,600.26
28,A319,73.39,15.59,
29,A319,6.309,,1366.99
30,A319,,,
31,A319,,19.07,1305.47
32,A319,9.25,,
33,A319,6.776,,1187.19
34,A319,9.412,67.95,1850.75
35,A319,,17.58,683.78
36,A319,7.375,,515.69
37,A319,8.164,36.55,2123.7
38,A319,8.656,64.76,798.69
39,A319,7.557,25.12,1106.86
40,A319,8.191,,595.35
41,A319,8.427,29.07,
42,A319,,,1935.19
43,A319,,44.82,775.25
44,A319,8.918,,
45,A319,9.363,26.09,
46,A319,,,232.27
47,A319,8.411,22.36,1134.92
48,A319,9.046,,1106.26
49,A319,,,1494.71
50,A319,,32.67,
51,A319,6.981,62.85,1726.75
52,A319,7.204,,2097.04
53,A319,9.172,69.66,1200.07
54,A319,6.292999999999999,,923.62
55,A319,6.438,68.65,
56,A319,9.402000000000001,17.24,880.98
57,A319,,29.56,900.18
58,A319,6.85,4.42,967.9
59,A319,7.222,10.93,243.06
60,A319,7.726,,
61,A319,,,
62,A319,,50.79,65.64
63,A319,,,
64,A319,,,1341.07
65,A319,,,990.18
66,A319,8.163,,559.31
67,A319,9.423,16.87,1920.76
68,A319,6.374,26.29,
69,A319,6.336,42.9,589.64
70,A319,,45.74,
71,A319,6.935,44.09,1375.1
72,A319,5.775,,882.35
73,A319,6.747999999999999,38.79,
74,A319,,,1756.79
75,A319,,,
76,A319,7.699,36.32,255.54
77,A319,,50.65,1462.16
78,A319,,,
79,A319,,,1996.98
80,A319,7.729,21.86,990.63
81,A319,,16.35,638.16
82,A319,6.175,,
83,A319,8.685,64.28,757.68
84,A319,,34.66,
85,A319,6.539,47.69,
86,A319,8.485,43.36,
87,A319,8.322000000000001,,1852.34
88,A319,7.024,28.03,
89,A319,,56.52,
90,A319,,35.78,734.85
91,A319,,,534.64
92,A319,,,
93,A319,6.337999999999999,31.24,1544.03
94,A319,,54.76,
95,A319,8.686,,
96,A319,6.706,,
97,A319,6.35,65.22,
98,A319,9.482999999999999,13.82,
99,A319,9.557,,309.84
100,A319,6.8,61.27,
101,A319,,17.43,
102,A319,,63.48,510.38
103,A319,7.205,64.46,
104,A319,6.644,69.43,
105,A319,6.478,43.52,
106,A319,,,1257.55
107,A319,,25.97,
108,A319,,,
109,A319,6.507999999999999,39.5,
110,A319,6.707000000000001,,
111,A319,,12.85,1241.91
112,A319,5.72,,
113,A319,,,469.05
114,A319,8.673,63.06,2126.65
115,A319,,36.58,1151.46
116,A319,,42.17,1272.79
117,A319,,59.37,
118,A319,,,1637.24
119,A319,8.031,12.27,
120,A319,8.343,,1079.32
121,A319,7.77,57.19,
122,A319,,35.83,1988.27
123,A319,,65.23,
124,A319,,,1799.02
125,A319,8.28,,1025.93
126,A319,,,298.11
127,A319,5.716,16.17,682.65
128,A319,5.898,14.71,1737.17
129,A319,,28.71,1520.32
130,A319,7.53,22.06,
131,A319,6.521,,
132,A319,7.99,,
133,A319,,,
134,A319,6.169,15.72,429.26
135,A319,,42.82,
136,A319,5.976,41.81,
137,A319,,,1679.83
138,A319,8.589,,
139,A319,,31.08,1635.98
140,A319,7.353,30.75,
141,A319,6.98,,1889.23
142,A319,6.89,57.41,847.62
143,A319,,14.55,2008.61
144,A319,7.311,30.79,573.5
145,A319,6.035,,994.85
146,A319,8.45,20.38,888.7
147,A319,,,2159.09
148,A319,8.318,34.9,
149,A319,8.493,45.05,
150,A319,,40.68,
151,A319,9.488,,1258.13
152,A319,6.8660000000000005,36.29,
153,A319,8.25,69.12,
154,A319,8.109,14.49,509.33
155,A319,6.093999999999999,,
156,A319,8.005,10.22,1160.26
157,A319,6.767,56.3,603.34
158,A319,8.147,,2126.42
159,A319,8.645,,
160,A319,,21.73,988.81
161,A319,,25.36,1147.68
162,A319,,,
163,A319,,55.21,
164,A319,7.88,25.86,231.7
165,A319,,,
166,A319,9.336,,
167,A319,9.023,,
168,A319,,,
169,A319,7.876,69.42,1797.23
170,A319,6.4110000000000005,,
171,A319,7.943,,
172,A319,,29.95,1650.21
173,A319,,45.13,1504.3
174,A319,7.827999999999999,,777.9
175,A319,8.283999999999999,44.28,1353.47
176,A319,7.114,41.32,
177,A319,9.579,19.96,
178,A319,8.141,64.99,
179,A319,8.931000000000001,,1139.87
180,A319,,50.55,
181,A319,,38.63,886.78
182,A319,5.859,,1096.44
183,A319,,25.04,
184,A319,,,1421.31
185,A319,7.42,,
186,A319,8.786,49.09,
187,A319,8.964,17.38,627.0
188,A319,8.593,,828.44
189,A319,6.579,,
190,A319,9.386000000000001,,
191,A319,,,
192,A319,8.752,,411.81
193,A319,7.053999999999999,,1065.97
194,A319,,37.08,
195,A319,,40.38,1091.69
196,A319,8.22,51.24,
197,A319,8.262,16.87,867.18
198,A319,9.144,,
199,A319,,60.17,2086.86
200,A319,9.226,61.7,1331.14
201,A319,,,964.48
202,A319,5.974,,2048.1
203,A319,6.2620000000000005,,925.73
204,A319,7.303999999999999,,
205,A319,,,1128.43
206,A319,5.602,23.05,1214.65
207,A319,8.106,40.08,
208,A319,,69.12,1224.12
209,A319,7.64,29.87,
210,A319,7.425,19.98,
211,A319,7.683,,
212,A319,,43.35,
213,A319,6.605,10.77,
214,A319,7.381,,2039.53
215,A319,,,
216,A319,,45.63,
217,A319,6.5089999999999995,,2165.18
218,A319,,,
219,A319,8.949,,2088.76
220,A319,9.24,65.4,
221,A319,6.417999999999999,31.65,299.53
222,A319,9.132,45.48,
223,A319,8.6,,
224,A319,8.863999999999999,27.41,402.31
225,A319,,,
226,A319,9.237,48.99,
227,A319,,,
228,A319,,53.74,1080.12
229,A319,9.367,62.8,
230,A319,8.524,,735.17
231,A319,,,1955.43
232,A319,7.361000000000001,39.71,
233,A319,7.059,12.34,265.56
234,A319,7.922999999999999,67.19,1989.38
235,A319,,44.78,
236,A319,,34.22,
237,A319,,69.91,
238,A319,9.482000000000001,,1420.84
239,A319,6.199,25.23,1637.6
240,A319,6.501,59.22,707.03
241,A319,9.55,15.27,
242,A319,8.953,39.17,
243,A319,7.242000000000001,,
244,A319,8.927,,
245,A319,,,1137.79
246,A319,6.096,67.55,925.87
247,A319,8.469,18.01,
248,A319,6.757000000000001,30.06,
249,A319,9.019,56.41,
250,A319,8.182,47.94,791.92
251,A319,9.449,64.09,
252,A319,,14.62,260.25
253,A319,8.607000000000001,,1143.78
254,A319,,,
255,A319,9.22,12.92,1435.47
256,A319,,,
257,A319,,52.42,1314.11
258,A319,,24.15,
259,A319,,67.51,
260,A319,,16.94,
261,A319,7.976,61.37,223.57
262,A319,6.687,,709.81
263,A319,9.415,17.86,1184.99
264,A319,9.341000000000001,66.02,
265,A319,6.425,46.71,1933.5
266,A319,5.882999999999999,,1751.29
267,A319,6.624,53.96,1999.1
268,A319,,29.4,
269,A319,6.291,,1528.38
270,A319,,55.52,2023.91
271,A319,,,1386.98
272,A319,6.227,,
273,A319,6.002999999999999,17.94,
274,A319,,44.77,1709.94
275,A319,,17.5,1013.46
276,A319,7.279,,1264.9
277,A319,9.368,36.03,
278,A319,,,679.85
279,A319,6.553,21.3,
280,A319,5.619,66.07,1600.75
281,A319,,,
282,A319,,,
283,A319,,69.37,
284,A319,8.251,,1826.33
285,A319,,,978.7
286,A319,6.215,33.91,886.52
287,A319,6.542999999999999,,
288,A319,7.928999999999999,39.39,
289,A319,8.2,,
290,A319,,21.67,
291,A319,,,
292,A319,6.547999999999999,,1913.39
293,A319,7.566,,1075.96
294,A319,,,
295,A319,6.108,,
296,A319,,67.21,
297,A319,9.463,,1055.75
298,A319,9.533999999999999,,1238.75
299,A319,7.852,36.61,
300,A319,6.671,13.81,1803.05
301,A319,6.672999999999999,,
302,A319,,,1969.47
303,A319,6.524,22.58,1656.43
304,A319,,60.05,1230.51
305,A319,6.407,23.36,
306,A319,,,475.75
307,A319,,,623.31
308,A319,5.7170000000000005,29.68,1770.79
309,A319,7.109,,405.35
310,A319,,,1944.5
311,A319,,55.48,1252.0
312,A319,,26.46,1489.33
313,A319,9.335,,2067.32
314,A319,,17.32,224.15
315,A319,,,1505.3
316,A319,9.215,25.89,
317,A319,9.501,,
318,A319,,,1430.57
319,A319,,20.54,
320,A319,8.607000000000001,62.92,1246.64
321,A319,,68.51,561.69
322,A319,,25.77,
323,A319,7.571000000000001,69.27,
324,A319,,,
325,A319,7.103,,730.85
326,A319,9.443,57.64,1909.74
327,A319,6.013,,1110.24
328,A319,6.77,24.31,967.71
329,A319,,11.51,
330,A319,9.573,,
331,A319,9.238,,
332,A319,,60.56,1776.68
333,A319,6.072,,1624.93
334,A319,,,1978.08
335,A319,5.763,58.81,1084.66
336,A319,,22.63,2053.62
337,A319,8.645,23.34,1305.03
338,A319,,56.29,
339,A319,9.478,,507.28
340,A319,6.065,,1631.47
341,A319,,37.77,
342,A319,7.44,,
343,A319,5.94,,
344,A319,8.658999999999999,,2114.18
345,A319,,13.25,735.8
346,A319,7.722,37.39,
347,A319,5.971,,1179.85
348,A319,,,593.62
349,A319,,,1265.65
350,A319,8.392000000000001,38.78,780.96
351,A319,,25.6,292.95
352,A319,7.507000000000001,62.83,1587.12
353,A319,,,1187.43
354,A319,,,1076.28
355,A319,7.974,12.42,
356,A319,9.332,,393.52
357,A319,8.531,,
358,A319,7.3260000000000005,38.22,
359,A319,,69.51,
360,A319,,,
361,A319,8.443,65.85,2069.23
362,A319,,,1008.64
363,A319,9.509,,
364,A319,6.672999999999999,,793.47
365,A319,5.959,51.88,1102.97
366,A319,,,
367,A319,,,1883.81
368,A319,,17.46,1469.19
369,A319,5.779,,1349.71
370,A319,7.0089999999999995,27.41,1014.93
371,A319,9.427999999999999,26.88,
372,A319,,58.9,736.24
373,A319,,44.52,1085.78
374,A319,,25.85,330.99
375,A319,7.822,51.58,
376,A319,6.856,59.62,
377,A319,8.215,57.41,
378,A319,5.905,27.4,
379,A319,8.647,,
380,A319,,19.69,409.41
381,A319,,,1982.32
382,A319,,21.6,1657.1
383,A319,7.662000000000001,,
384,A319,,24.51,
385,A319,,,1677.19
386,A319,8.927999999999999,20.71,
387,A319,,28.26,2000.72
388,A319,8.106,58.31,
389,A319,7.575,39.39,1918.55
390,A319,7.917999999999999,26.91,1134.37
391,A319,9.384,,2127.63
392,A319,,,
393,A319,,45.66,
394,A319,7.876,58.02,
395,A319,,63.31,701.42
396,A319,6.38,,
397,A319,7.761,,748.67
398,A319,6.297999999999999,,2123.49
399,A319,,56.53,771.14
400,A319,8.812999999999999,65.83,668.71
401,A319,5.644,58.92,1248.58
402,A319,8.986,28.61,2045.57
403,A319,,36.46,1768.37
404,A319,6.03,,
405,A319,,27.71,
406,A319,6.337000000000001,49.15,592.16
407,A319,,18.06,
408,A319,9.146,,282.59
409,A319,,,1745.64
410,A319,,16.17,1966.54
411,A319,,,343.6
412,A319,,,1113.58
413,A319,5.7620000000000005,,810.71
414,A319,9.545,25.17,1507.15
415,A319,9.088,,
416,A319,8.943,,
417,A319,,66.58,359.65
418,A319,,28.51,1210.62
419,A319,5.775,63.52,
420,A319,9.092,,787.18
421,A319,9.488,29.66,421.23
422,A319,8.06,16.66,564.07
423,A319,6.732,28.2,1846.23
424,A319,,,
425,A319,8.69,15.4,
426,A319,6.335,61.02,
427,A319,8.414,,2180.59
428,A319,6.813,,
429,A319,8.429,,386.77
430,A319,9.362,59.78,
431,A319,,22.01,1353.22
432,A319,5.9639999999999995,27.92,461.37
433,A319,9.161,17.03,2023.46
434,A319,,59.19,
435,A319,7.607,12.03,424.86
436,A319,9.002,,
437,A319,7.728,11.36,1021.46
438,A319,,,1012.43
439,A319,7.527,,584.57
440,A319,7.325,,1019.55
441,A319,7.537000000000001,37.13,
442,A319,8.231,62.07,
443,A319,,28.67,362.76
444,A319,6.398,,
445,A319,5.704,,614.31
446,A319,,31.47,383.95
447,A319,,,1070.63
448,A319,,14.28,1794.94
449,A319,7.282,47.5,
450,A319,,,1306.31
451,A319,7.746,,397.36
452,A319,,,1341.0
453,A319,6.697,,
454,A319,6.199,,1533.58
455,A319,,67.92,
456,A319,8.947000000000001,55.7,
457,A319,8.873,,
458,A319,,37.16,997.96
459,A319,9.189,37.79,695.52
460,A319,8.014,19.72,840.01
461,A319,8.677999999999999,64.01,1134.78
462,A319,,44.46,1331.67
463,A319,6.888999999999999,,
464,A319,9.424,57.35,
465,A319,7.944,32.68,575.24
466,A319,,46.9,1275.06
467,A319,99.02,44.65,659.28
468,A319,,26.14,
469,A319,6.968999999999999,,
470,A319,5.8229999999999995,42.63,202.95
471,A319,,57.4,
472,A319,6.392,29.49,896.93
473,A319,6.8020000000000005,65.99,948.68
474,A319,,28.65,
475,A319,,38.11,2127.07
476,A319,,,
477,A319,8.546,16.83,1629.84
478,A319,,,791.74
479,A319,7.236000000000001,,701.5
480,A319,7.622000000000001,,607.9
481,A319,,,
482,A319,8.818999999999999,66.26,
483,A319,,20.8,1270.2
484,A319,8.588,47.78,
485,A319,,47.48,948.09
486,A319,,36.43,355.73
487,A319,,13.85,481.72
488,A319,8.503,63.27,290.53
489,A319,8.125,,1622.3
490,A319,8.916,,
491,A319,,,
492,A319,,24.61,832.68
493,A319,,25.39,839.87
494,A319,6.484,50.84,576.1
495,A319,8.086,38.13,
496,A319,,36.87,2049.08
497,A319,8.288,25.34,
498,A319,,52.72,
499,A319,7.6579999999999995,54.34,
500,A319,,,1132.37
501,A319,6.017,41.55,
502,A319,7.6979999999999995,46.7,1965.54
503,A319,,,1943.07
504,A319,,22.4,
505,A319,6.351,26.98,791.29
506,A319,,14.38,261.88
507,A319,9.05,44.71,1344.13
508,A319,,12.87,
509,A319,8.349,,
510,A319,9.389,15.46,1973.32
511,A319,5.972,52.74,588.4
512,A319,5.791,,1371.02
513,A319,,11.57,542.31
514,A319,,46.41,
515,A319,,15.17,760.89
516,A319,,51.67,1938.17
517,A319,7.994,59.29,375.09
518,A319,,,1255.08
519,A319,,18.69,2181.63
520,A319,,,1393.29
521,A319,,38.29,
522,A319,8.931000000000001,,
523,A319,,,519.81
524,A319,7.649,30.92,1832.37
525,A319,7.641,67.62,1879.97
526,A319,,,2084.1
527,A319,,,517.26
528,A319,6.303,,
529,A319,6.199,,723.04
530,A319,,,342.49
531,A319,,,
532,A319,6.605,,1134.51
533,A319,6.267,14.76,
534,A319,5.997999999999999,,278.4
535,A319,7.398,23.31,1170.49
536,A319,8.325,,687.93
537,A319,,,
538,A319,,,1471.28
539,A319,7.7379999999999995,18.53,1878.91
540,A319,6.45,,1089.5
541,A319,7.07,62.64,1535.79
542,A319,6.702000000000001,51.53,
543,A319,6.893,,784.64
544,A319,6.787000000000001,13.45,1339.13
545,A319,9.529,,534.39
546,A319,6.897,,2157.39
547,A319,,28.7,
548,A319,9.142999999999999,34.46,517.83
549,A319,8.368,22.71,472.97
550,A319,,36.81,960.15
551,A319,,36.88,
552,A319,8.811,,2181.29
553,A319,7.141,,652.65
554,A319,8.921,30.65,880.77
555,A319,,,572.25
556,A319,,40.47,705.6
557,A319,8.896,12.32,1316.56
558,A319,,42.07,2197.43
559,A319,6.237,34.49,1605.39
560,A319,6.994,19.84,1137.01
561,A319,9.439,40.5,
562,A319,,,
563,A319,6.077000000000001,34.63,1374.59
564,A319,7.699,55.59,699.43
565,A319,7.901,53.92,489.83
566,A319,,,
567,A319,,20.68,973.14
568,A319,,,
569,A319,,,
570,A319,7.815,,
571,A319,9.467,49.27,1739.09
572,A319,,,1886.27
573,A319,5.881,,1298.22
574,A319,7.648,10.47,1192.31
575,A319,5.9239999999999995,,1094.51
576,A319,,62.05,
577,A319,,,
578,A319,7.01,54.89,968.0
579,A319,9.405,23.57,619.9
580,A319,,15.07,
581,A319,,58.98,
582,A319,7.332000000000001,29.1,1020.05
583,A319,5.946000000000001,40.51,
584,A319,,16.28,1273.4
585,A319,,,963.7
586,A319,6.5520000000000005,19.97,1329.33
587,A319,7.115,,520.39
588,A319,,,1075.19
589,A319,6.272,13.99,
590,A319,,,
591,A319,,46.75,4062.75
592,A319,9.072000000000001,61.28,454.64
593,A319,,,
594,A319,6.59,41.76,1067.0
595,A319,,15.73,214.84
596,A319,8.642999999999999,36.2,
597,A319,7.303999999999999,,657.77
598,A319,5.67,38.92,2193.45
599,A319,,,275.52
600,A319,6.513,56.69,
601,A319,8.756,53.68,
602,A319,,10.56,
603,A319,6.774,,292.59
604,A319,6.167000000000001,52.97,2081.89
605,A319,6.359,,1060.59
606,A319,7.26,,
607,A319,5.6339999999999995,59.21,
608,A319,7.47,,
609,A319,8.839,,1840.93
610,A319,,45.35,
611,A319,8.157,47.36,
612,A319,7.131,,727.71
613,A319,7.749,,1329.18
614,A319,,,615.85
615,A319,6.672999999999999,49.82,1412.93
616,A319,,30.68,
617,A319,7.818,,
618,A319,,,
619,A319,9.399,,261.44
620,A319,,13.75,
621,A319,8.242,42.56,491.39
622,A319,5.899,63.23,1277.0
623,A319,6.263999999999999,,
624,A319,8.559,39.39,705.78
625,A319,8.911,,690.23
626,A319,5.815,,1930.97
627,A319,,33.22,1486.4
628,A319,,,354.41
629,A319,,,902.06
630,A319,,21.7,1471.23
631,A319,,,
632,A319,,33.21,
633,A319,7.75,56.82,469.97
634,A319,9.33,13.22,1809.84
635,A319,9.552999999999999,48.96,623.95
636,A319,8.157,32.51,975.26
637,A319,,,2125.37
638,A319,7.92,30.47,
639,A319,6.729,,
640,A319,8.442,,1023.87
641,A319,5.688,,500.61
642,A319,9.347000000000001,58.04,
643,A319,,27.73,
644,A319,,27.62,1530.86
645,A319,6.119,,
646,A319,7.393,41.17,
647,A319,9.259,11.13,1444.15
648,A319,6.94,16.31,
649,A319,,60.36,
650,A319,5.737,,944.83
651,A319,,,
652,A319,,14.91,
653,A319,,14.98,
654,A319,6.532,,1232.74
655,A319,8.442,,256.6
656,A319,9.51,,1325.61
657,A319,,68.2,
658,A319,6.837999999999999,34.2,1619.03
659,A319,,15.43,325.93
660,A319,7.0520000000000005,29.81,553.81
661,A319,8.385,14.67,
662,A319,8.826,,1723.94
663,A319,8.592,52.47,1599.36
664,A319,8.363,53.79,291.36
665,A319,8.509,,
666,A319,7.402,33.67,1944.56
667,A319,8.357000000000001,65.02,2009.08
668,A319,,,257.41
669,A319,6.9239999999999995,,502.21
670,A319,6.566,59.79,1241.07
671,A319,,49.3,
672,A319,9.597999999999999,,715.0
673,A319,7.029,59.12,1842.99
674,A319,6.739,39.41,1685.54
675,A319,6.837000000000001,12.78,1869.69
676,A319,,43.9,1796.99
677,A319,,37.81,1703.19
678,A319,,41.2,256.84
679,A319,,57.71,
680,A319,,15.29,1902.24
681,A319,,61.14,1812.4
682,A319,7.49,16.36,821.06
683,A319,5.904,,
684,A319,,57.29,
685,A319,6.434,56.85,1732.84
686,A319,,,424.99
687,A319,6.691,10.97,1637.01
688,A319,,,1717.83
689,A319,,50.27,
690,A319,8.908999999999999,19.95,2016.37
691,A319,8.847000000000001,53.49,1425.01
692,A319,8.994,67.74,
693,A319,5.938,59.07,468.59
694,A319,,32.79,
695,A319,9.025,31.47,1835.27
696,A319,9.334,,784.35
697,A319,,,2016.56
698,A319,8.64,10.96,1670.76
699,A319,9.222000000000001,,1512.45
700,A319,,,1690.15
701,A319,9.269,,
702,A319,5.652,15.11,
703,A319,6.605,13.31,1387.21
704,A319,,,824.21
705,A319,6.351,34.3,
706,A319,8.734,46.68,1181.64
707,A319,6.325,37.55,496.32
708,A319,,53.63,1833.33
709,A319,8.37,,242.97
710,A319,6.187,46.33,2067.59
711,A319,,55.85,881.35
712,A319,6.517,,
713,A319,8.992,67.87,896.63
714,A319,,,1240.78
715,A319,,,1734.55
716,A319,,34.72,1109.08
717,A319,,37.94,1028.91
718,A319,7.617999999999999,54.19,1286.78
719,A319,,,
720,A319,6.597,13.83,
721,A319,5.972,49.26,1628.2
722,A319,,17.38,1990.88
723,A319,,43.29,1296.14
724,A319,,20.36,1979.61
725,A319,7.654,,
726,A319,8.57,,
727,A319,,32.65,1120.14
728,A319,7.987,34.44,1468.91
729,A319,6.254,,
730,A319,8.587,,1656.64
731,A319,9.176,31.18,1074.56
732,A319,8.735,,
733,A319,7.066,51.5,1340.96
734,A319,6.229,,1551.99
735,A319,,25.48,
736,A319,6.8870000000000005,57.55,1837.75
737,A319,,,
738,A319,,38.67,
739,A319,6.294,,1310.41
740,A319,,,680.5
741,A319,,38.35,517.2
742,A319,9.466000000000001,,
743,A319,7.077000000000001,,
744,A319,,,
745,A319,8.546,26.51,
746,A319,,,1474.71
747,A319,,48.65,2016.29
748,A319,7.117000000000001,12.66,
749,A319,,,
750,A319,,,1110.49
751,A319,8.591000000000001,35.24,743.76
752,A319,,,
753,A319,,68.09,
754,A319,,36.87,
755,A319,9.399,,
756,A319,8.247,,
757,A319,,69.04,1456.4
758,A319,,57.2,2178.34
759,A319,,,1992.92
760,A319,7.646,56.62,1114.42
761,A319,7.189,11.96,
762,A319,9.418,58.14,
763,A319,7.749,54.83,
764,A319,,,
765,A319,,,
766,A319,,56.56,
767,A319,5.766,67.58,340.31
768,A319,,31.28,1856.07
769,A319,,18.97,2050.34
770,A319,,19.51,
771,A319,,51.19,857.4
772,A319,8.293,,1388.46
773,A319,7.621,,928.56
774,A319,7.456,41.99,756.79
