,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,11.495308853425334,57.30299046112354,1962.72
1,A319,6.644,11.92,800.85
2,A319,7.18,52.85,1427.3427919894634
3,A319,5.651,51.46,895.59
4,A319,8.889,35.05,1313.8938503464392
5,A319,8.033999999999999,43.78,1369.017502624653
6,A319,7.817,32.65,2132.78
7,A319,9.04023061481029,11.56,1099.5031684814696
8,A319,9.523699906655061,42.44,1262.32
9,A319,8.251404647095153,59.7,801.54
10,A319,9.555723003046825,29.02,1278.1764075955314
11,A319,7.729179286706015,41.32,620.76
12,A319,9.895631092271838,48.61583009740352,1393.34
13,A319,6.037999999999999,34.6,1945.37
14,A319,7.755,48.82926321018925,1407.5616269761001
15,A319,7.818,48.8638188815852,1409.8204547861847
16,A319,8.105,49.02123916238904,1420.1106703654582
17,A319,8.447000000000001,341.71,516.78
18,A319,10.990669723414143,13.13,1796.69
19,A319,8.984,49.50337305377078,1451.6266964775893
20,A319,11.809894654443152,36.24,2082.16
21,A319,10.179842605542063,50.15926032739318,1494.5005933072166
22,A319,11.739932729683076,58.63143728550989,2049.79
23,A319,8.465,49.21870014179453,1433.0182578516553
24,A319,7.041,54.53,1432.11
25,A319,6.818,44.89,1171.15
26,A319,8.664,25.23,785.73
27,A319,7.6729804875459635,42.53,600.26
28,A319,73.39,15.59,3115.9805754036715
29,A319,6.309,48.20808444992882,1366.99
30,A319,10.179842605542063,50.15926032739318,1494.5005933072166
31,A319,9.622900364490377,19.07,1305.47
32,A319,9.25,49.64927477744263,1461.1639694535017
33,A319,6.776,45.46641659395422,1187.19
34,A319,9.412,67.95,1850.75
35,A319,7.883587500124129,17.58,683.78
36,A319,7.375,35.22523147440561,515.69
37,A319,8.164,36.55,2123.7
38,A319,8.656,64.76,798.69
39,A319,7.557,25.12,1106.86
40,A319,8.191,36.44158640897001,595.35
41,A319,8.427,29.07,1243.9158882293818
42,A319,11.417963093538166,56.88295897984001,1935.19
43,A319,8.16426805431244,44.82,775.25
44,A319,8.918,49.46717187421311,1449.2603054384533
45,A319,9.363,26.09,1244.9084486782986
46,A319,6.6335954427188355,30.901120617786383,232.27
47,A319,8.411,22.36,1134.92
48,A319,9.046,44.23571373907059,1106.26
49,A319,10.180430935343477,50.16245527930366,1494.71
50,A319,9.663486302993181,32.67,1315.5279151995592
51,A319,6.981,62.85,1726.75
52,A319,7.204,59.34474443893572,2097.04
53,A319,9.172,69.66,1200.07
54,A319,6.292999999999999,41.44548727125309,923.62
55,A319,6.438,68.65,1551.8772328110754
56,A319,9.402000000000001,17.24,880.98
57,A319,8.499521593364273,29.56,900.18
58,A319,6.85,4.42,967.9
59,A319,7.222,10.93,243.06
60,A319,7.726,48.81335663129269,1406.5218490952675
61,A319,10.179842605542063,50.15926032739318,1494.5005933072166
62,A319,6.1860125998214075,50.79,65.64
63,A319,10.179842605542063,50.15926032739318,1494.5005933072166
64,A319,9.748778100288465,47.81833480039336,1341.07
65,A319,8.762949778936907,42.46472613829472,990.18
66,A319,8.163,35.89183502729909,559.31
67,A319,9.423,16.87,1920.76
68,A319,6.374,26.29,1154.8541636967534
69,A319,6.336,42.9,589.64
70,A319,10.04936748937643,45.74,1449.2770122912423
71,A319,6.935,44.09,1375.1
72,A319,5.775,40.815166933441226,882.35
73,A319,6.747999999999999,38.79,1282.932270477183
74,A319,10.91674683622357,54.16106954064712,1756.79
75,A319,10.179842605542063,50.15926032739318,1494.5005933072166
76,A319,7.699,36.32,255.54
77,A319,10.089883754960042,50.65,1462.16
78,A319,10.179842605542063,50.15926032739318,1494.5005933072166
79,A319,11.591562603288551,57.825703085488726,1996.98
80,A319,7.729,21.86,990.63
81,A319,7.754928184129299,16.35,638.16
82,A319,6.175,47.96262891168735,1350.9116596755684
83,A319,8.685,64.28,757.68
84,A319,9.72223944460777,34.66,1335.8921618110703
85,A319,6.539,47.69,1359.5075423855844
86,A319,8.485,43.36,1378.9699487201228
87,A319,8.322000000000001,55.614238661569615,1852.34
88,A319,7.024,28.03,1191.0708191524616
89,A319,10.367638276615253,56.52,1559.5918758450557
90,A319,8.043040939994832,35.78,734.85
91,A319,7.483106427720034,35.514448587117975,534.64
92,A319,10.179842605542063,50.15926032739318,1494.5005933072166
93,A319,6.337999999999999,31.24,1544.03
94,A319,10.315675699106874,54.76,1541.5812858770864
95,A319,8.686,49.33991924304068,1440.942082391793
96,A319,6.706,48.25388385631046,1369.9503512177093
97,A319,6.35,65.22,1517.1823754869413
98,A319,9.482999999999999,13.82,1134.1671347003726
99,A319,9.557,32.08902330346076,309.84
100,A319,6.8,61.27,1494.1828270746944
101,A319,9.213537620477442,17.43,1159.57257934055
102,A319,7.440926663431062,63.48,510.38
103,A319,7.205,64.46,1536.3879861072633
104,A319,6.644,69.43,1565.4866497701523
105,A319,6.478,43.52,1318.7416683376487
106,A319,9.514127978029972,46.54405113469049,1257.55
107,A319,9.465674218160146,25.97,1246.9648738442206
108,A319,10.179842605542063,50.15926032739318,1494.5005933072166
109,A319,6.507999999999999,39.5,1282.1732002056697
110,A319,6.707000000000001,48.25443235903103,1369.986205627393
111,A319,9.43951445810577,12.85,1241.91
112,A319,5.72,47.71306017382763,1334.5979032694029
113,A319,7.298830786928194,34.51372701583624,469.05
114,A319,8.673,63.06,2126.65
115,A319,9.208415964389324,36.58,1151.46
116,A319,9.552721457391108,42.17,1272.79
117,A319,10.451782223148708,59.37,1588.756751645461
