,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
7,A319,5.849,11.56,1913.35
8,A319,5.899,42.44,1262.32
16,A319,8.105,63.78,1417.74
22,A319,7.797000000000001,59.65,2049.79
23,A319,8.465,67.05,832.01
24,A319,7.041,54.53,1432.11
26,A319,8.664,25.23,785.73
27,A319,7.6770000000000005,42.53,600.26
30,A319,8.954,19.83,2165.44
35,A319,5.715,17.58,683.78
36,A319,7.375,41.49,515.69
38,A319,8.656,64.76,798.69
39,A319,7.557,25.12,1106.86
41,A319,8.427,29.07,1286.09
44,A319,8.918,27.21,1777.87
45,A319,9.363,26.09,379.03
47,A319,8.411,22.36,1134.92
51,A319,6.981,62.85,1726.75
53,A319,9.172,69.66,1200.07
58,A319,6.85,4.42,967.9
59,A319,7.222,10.93,243.06
60,A319,7.726,47.47,213.72
62,A319,8.008,50.79,65.64
64,A319,7.041,55.99,1341.07
68,A319,6.374,26.29,725.97
72,A319,5.775,23.34,882.35
73,A319,6.747999999999999,38.79,1833.51
74,A319,8.462,38.49,1756.79
75,A319,8.824,50.08,1255.7
77,A319,8.999,50.65,1462.16
81,A319,7.8629999999999995,16.35,638.16
84,A319,8.293,34.66,1211.88
87,A319,8.322000000000001,68.54,1852.34
89,A319,8.865,56.52,1706.76
91,A319,6.745,21.1,534.64
92,A319,6.1,56.7,1282.06
93,A319,6.337999999999999,31.24,1544.03
95,A319,8.686,25.29,1428.49
106,A319,9.215,27.12,1257.55
108,A319,9.383,23.38,1959.07
109,A319,6.507999999999999,39.5,460.77
111,A319,9.101,12.85,1241.91
112,A319,5.72,44.11,2117.02
117,A319,6.992999999999999,59.37,226.84
120,A319,8.343,13.24,1079.32
123,A319,7.526,65.23,1424.35
125,A319,8.28,55.29,1025.93
128,A319,5.898,14.71,1737.17
129,A319,5.7170000000000005,28.71,1520.32
132,A319,7.99,64.4,631.74
133,A319,5.981,11.63,986.14
134,A319,6.169,15.72,429.26
135,A319,6.8,42.82,2039.93
138,A319,8.589,60.48,1859.33
140,A319,7.353,30.75,1847.99
141,A319,6.98,40.52,1889.23
148,A319,8.318,34.9,930.49
149,A319,8.493,45.05,1668.78
150,A319,7.7589999999999995,40.68,1544.98
151,A319,9.488,66.43,1258.13
152,A319,6.8660000000000005,36.29,463.17
153,A319,8.25,69.12,482.77
155,A319,6.093999999999999,68.9,2088.09
158,A319,8.147,37.16,2126.42
162,A319,8.697000000000001,50.13,1122.93
163,A319,9.447000000000001,55.21,1812.73
164,A319,7.88,25.86,231.7
165,A319,9.488,15.33,731.09
166,A319,9.336,32.23,1035.26
170,A319,6.4110000000000005,62.47,1599.74
