,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,48.55,66.2,2024.1359940067982
1,A319,7.0221264221410875,11.92,987.414716379694
2,A319,7.18,52.85,1518.7315766892207
3,A319,10.155132615733606,51.46,1524.6442096489784
4,A319,8.582685535267391,35.05,892.04
5,A319,9.63141566313119,46.67250708341565,1240.06
6,A319,7.817,55.537544603725394,2132.78
7,A319,5.849,11.56,1913.35
8,A319,5.899,42.44,1262.32
9,A319,10.046669868004148,50.09114098599998,1506.0455445086154
10,A319,9.586,29.02,1229.4692595699294
11,A319,8.6,38.660365363200825,620.76
12,A319,9.87069611463238,48.64254313412023,1393.34
13,A319,9.250440711176422,34.6,1945.37
14,A319,7.755,25.48,1168.908812238896
15,A319,7.818,47.71545925345278,1457.3667853261913
16,A319,8.105,63.78,1417.74
17,A319,8.447000000000001,48.3859016395228,1471.1048124573758
18,A319,7.643922541698265,13.13,1796.69
19,A319,7.519067149085556,20.99,777.26
20,A319,6.074,53.533843848133536,2082.16
21,A319,10.046669868004148,50.09114098599998,1506.0455445086154
22,A319,7.797000000000001,59.65,2049.79
23,A319,8.465,67.05,832.01
24,A319,7.041,54.53,1432.11
25,A319,9.45904720656013,44.89,1171.15
26,A319,8.664,25.23,785.73
27,A319,7.6770000000000005,42.53,600.26
28,A319,73.39,105.32237423322701,1827.38
29,A319,8.263866564937015,26.02,1366.99
30,A319,8.954,19.83,2165.44
31,A319,7.416,19.07,1083.173833462771
32,A319,9.43968533266814,45.09395914664937,1117.24
33,A319,6.409629257839869,4.19,882.3873015346873
34,A319,9.412,53.56777369713138,1850.75
35,A319,5.715,17.58,683.78
36,A319,7.375,41.49,515.69
37,A319,11.010837493536414,58.029518147119965,2123.7
38,A319,8.656,64.76,798.69
39,A319,7.557,25.12,1106.86
40,A319,8.191,38.033450022799215,595.35
41,A319,8.427,29.07,1286.09
42,A319,7.1339999999999995,46.986393129332114,1442.4274998608014
43,A319,8.101,40.044065913880516,775.25
44,A319,8.918,27.21,1777.87
45,A319,9.363,26.09,379.03
46,A319,7.965,33.64407666553427,232.27
47,A319,8.411,22.36,1134.92
48,A319,9.046,49.02436744120156,1484.1876077699028
49,A319,6.892,46.72844868190931,1437.1419631902982
50,A319,9.596291640696581,46.38332512137981,1217.56
51,A319,6.981,62.85,1726.75
52,A319,7.204,47.061005159578386,1443.9563741043355
53,A319,9.172,69.66,1200.07
54,A319,9.562971992999312,48.71,923.62
55,A319,11.11583490460094,58.89397942563243,2190.96
56,A319,7.4436639271970355,17.24,1059.6974908913935
57,A319,7.245,47.10470649157977,1444.8518575898338
58,A319,6.85,4.42,967.9
59,A319,7.222,10.93,243.06
60,A319,7.726,47.47,213.72
61,A319,7.77,36.22305997250507,468.61
62,A319,8.008,50.79,65.64
63,A319,8.010424190776845,16.3,2013.39
64,A319,7.041,55.99,1341.07
65,A319,10.046669868004148,50.09114098599998,1506.0455445086154
66,A319,8.163,37.593225816792966,559.31
67,A319,7.98895269476364,16.87,1920.76
68,A319,6.374,26.29,725.97
69,A319,8.933199566491869,42.9,589.64
70,A319,6.41,52.72080645740678,1988.38
71,A319,6.935,46.0440330711596,1375.1
72,A319,5.775,23.34,882.35
73,A319,6.747999999999999,38.79,1833.51
74,A319,8.462,38.49,1756.79
75,A319,8.824,50.08,1255.7
76,A319,7.699,33.69731115386969,255.54
77,A319,8.999,50.65,1462.16
78,A319,7.715,47.60567298037613,1455.117156082134
79,A319,9.853556584960604,42.7,1996.98
80,A319,7.729,42.23633527862327,990.63
81,A319,7.8629999999999995,16.35,638.16
82,A319,6.175,53.25,1515.833711244367
83,A319,8.685,48.6395825423601,1476.3029848853914
84,A319,8.293,34.66,1211.88
85,A319,6.539,47.69,1446.7568413562158
86,A319,8.485,48.81269087342167,1505.31
87,A319,8.322000000000001,68.54,1852.34
