,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,48.55,66.2,
1,A319,,11.92,
2,A319,7.18,52.85,
3,A319,,51.46,
4,A319,,35.05,892.04
5,A319,,,1240.06
6,A319,7.817,,2132.78
7,A319,5.849,11.56,1913.35
8,A319,5.899,42.44,1262.32
9,A319,,,
10,A319,9.586,29.02,
11,A319,8.6,,620.76
12,A319,,,1393.34
13,A319,,34.6,1945.37
14,A319,7.755,25.48,
15,A319,7.818,,
16,A319,8.105,63.78,1417.74
17,A319,8.447000000000001,,
18,A319,,13.13,1796.69
19,A319,,20.99,777.26
20,A319,6.074,,2082.16
21,A319,,,
22,A319,7.797000000000001,59.65,2049.79
23,A319,8.465,67.05,832.01
24,A319,7.041,54.53,1432.11
25,A319,,44.89,1171.15
26,A319,8.664,25.23,785.73
27,A319,7.6770000000000005,42.53,600.26
28,A319,73.39,,1827.38
29,A319,,26.02,1366.99
30,A319,8.954,19.83,2165.44
31,A319,7.416,19.07,
32,A319,,,1117.24
33,A319,,4.19,
34,A319,9.412,,1850.75
35,A319,5.715,17.58,683.78
36,A319,7.375,41.49,515.69
37,A319,,,2123.7
38,A319,8.656,64.76,798.69
39,A319,7.557,25.12,1106.86
40,A319,8.191,,595.35
41,A319,8.427,29.07,1286.09
42,A319,7.1339999999999995,,
43,A319,8.101,,775.25
44,A319,8.918,27.21,1777.87
45,A319,9.363,26.09,379.03
46,A319,7.965,,232.27
47,A319,8.411,22.36,1134.92
48,A319,9.046,,
49,A319,6.892,,
50,A319,,,1217.56
51,A319,6.981,62.85,1726.75
52,A319,7.204,,
53,A319,9.172,69.66,1200.07
54,A319,,48.71,923.62
55,A319,,,2190.96
56,A319,,17.24,
57,A319,7.245,,
58,A319,6.85,4.42,967.9
59,A319,7.222,10.93,243.06
60,A319,7.726,47.47,213.72
61,A319,7.77,,468.61
62,A319,8.008,50.79,65.64
63,A319,,16.3,2013.39
64,A319,7.041,55.99,1341.07
65,A319,,,
66,A319,8.163,,559.31
67,A319,,16.87,1920.76
68,A319,6.374,26.29,725.97
69,A319,,42.9,589.64
70,A319,6.41,,1988.38
71,A319,6.935,,1375.1
72,A319,5.775,23.34,882.35
73,A319,6.747999999999999,38.79,1833.51
74,A319,8.462,38.49,1756.79
75,A319,8.824,50.08,1255.7
76,A319,7.699,,255.54
77,A319,8.999,50.65,1462.16
78,A319,7.715,,
79,A319,,42.7,1996.98
80,A319,7.729,,990.63
81,A319,7.8629999999999995,16.35,638.16
82,A319,6.175,53.25,
83,A319,8.685,,
84,A319,8.293,34.66,1211.88
85,A319,6.539,47.69,
86,A319,8.485,,1505.31
87,A319,8.322000000000001,68.54,1852.34
88,A319,,,
89,A319,8.865,56.52,1706.76
90,A319,,35.78,
91,A319,6.745,21.1,534.64
92,A319,6.1,56.7,1282.06
93,A319,6.337999999999999,31.24,1544.03
94,A319,8.056000000000001,54.76,
95,A319,8.686,25.29,1428.49
96,A319,,68.67,
97,A319,,,
98,A319,,,2014.63
99,A319,9.557,,
100,A319,6.8,,1581.27
101,A319,,,308.44
102,A319,,63.48,510.38
103,A319,,,1931.71
104,A319,,69.43,1789.25
105,A319,,43.52,1499.25
106,A319,9.215,27.12,1257.55
107,A319,,,1093.63
108,A319,9.383,23.38,1959.07
109,A319,6.507999999999999,39.5,460.77
110,A319,,,1394.44
111,A319,9.101,12.85,1241.91
112,A319,5.72,44.11,2117.02
113,A319,6.614,66.6,
114,A319,8.673,63.06,
115,A319,6.312,,1151.46
116,A319,7.106,42.17,
117,A319,6.992999999999999,59.37,226.84
118,A319,7.74,,1637.24
119,A319,,12.27,490.04
120,A319,8.343,13.24,1079.32
121,A319,7.77,,1195.11
122,A319,,35.83,
123,A319,7.526,65.23,1424.35
124,A319,,47.03,1799.02
125,A319,8.28,55.29,1025.93
126,A319,,,298.11
127,A319,5.716,,682.65
128,A319,5.898,14.71,1737.17
129,A319,5.7170000000000005,28.71,1520.32
130,A319,,22.06,2029.57
131,A319,,35.61,1504.74
132,A319,7.99,64.4,631.74
133,A319,5.981,11.63,986.14
134,A319,6.169,15.72,429.26
135,A319,6.8,42.82,2039.93
136,A319,5.976,41.81,
137,A319,,58.33,1679.83
138,A319,8.589,60.48,1859.33
139,A319,5.721,31.08,
140,A319,7.353,30.75,1847.99
141,A319,6.98,40.52,1889.23
142,A319,6.89,57.41,
143,A319,9.277000000000001,,2008.61
144,A319,7.311,,573.5
145,A319,,57.87,994.85
146,A319,,20.38,
147,A319,,,2159.09
148,A319,8.318,34.9,930.49
149,A319,8.493,45.05,1668.78
150,A319,7.7589999999999995,40.68,1544.98
151,A319,9.488,66.43,1258.13
152,A319,6.8660000000000005,36.29,463.17
153,A319,8.25,69.12,482.77
154,A319,8.109,,509.33
155,A319,6.093999999999999,68.9,2088.09
156,A319,8.005,,
157,A319,6.767,,603.34
158,A319,8.147,37.16,2126.42
159,A319,8.645,69.89,
160,A319,7.791,21.73,
161,A319,6.062,25.36,
162,A319,8.697000000000001,50.13,1122.93
163,A319,9.447000000000001,55.21,1812.73
164,A319,7.88,25.86,231.7
165,A319,9.488,15.33,731.09
166,A319,9.336,32.23,1035.26
167,A319,,,715.63
168,A319,,63.32,
169,A319,7.876,69.42,
170,A319,6.4110000000000005,62.47,1599.74
171,A319,,59.48,309.45
172,A319,5.625,,1650.21
173,A319,7.412000000000001,45.13,
174,A319,7.827999999999999,27.5,777.9
175,A319,8.283999999999999,44.28,1353.47
176,A319,,,731.86
177,A319,,,651.34
178,A319,8.141,64.99,1299.37
179,A319,8.931000000000001,35.71,
180,A319,8.874,50.55,1270.96
181,A319,,38.63,886.78
182,A319,,66.3,1096.44
183,A319,6.295,25.04,
184,A319,5.986000000000001,24.53,1421.31
185,A319,,52.41,371.4
186,A319,8.786,,1490.24
187,A319,,17.38,627.0
188,A319,8.593,,828.44
189,A319,,,2118.9
190,A319,9.386000000000001,58.61,322.28
191,A319,,25.58,
192,A319,8.752,,
193,A319,7.053999999999999,59.15,1065.97
194,A319,9.31,,673.12
195,A319,7.702000000000001,40.38,
196,A319,8.22,51.24,
197,A319,8.262,16.87,
198,A319,,,612.12
199,A319,,,2086.86
200,A319,9.226,61.7,
201,A319,6.608,27.64,
202,A319,5.974,52.98,2048.1
203,A319,6.2620000000000005,,925.73
204,A319,7.303999999999999,67.56,1421.27
205,A319,8.878,12.35,1128.43
206,A319,5.602,,1214.65
207,A319,8.106,,1503.91
208,A319,7.818,69.12,1224.12
209,A319,7.64,29.87,1470.8
210,A319,7.425,19.98,464.29
211,A319,7.683,37.18,566.33
212,A319,5.621,43.35,1912.04
213,A319,,10.77,577.65
214,A319,,38.19,2039.53
215,A319,,,862.88
216,A319,,,230.97
217,A319,6.5089999999999995,,2165.18
218,A319,5.968,50.47,670.08
219,A319,,,2088.76
220,A319,9.24,65.4,1237.26
221,A319,6.417999999999999,31.65,
222,A319,9.132,45.48,
223,A319,8.6,,1464.13
224,A319,8.863999999999999,27.41,
225,A319,8.839,60.38,1024.94
226,A319,9.237,,542.6
227,A319,,53.77,845.33
228,A319,6.902,,
229,A319,9.367,62.8,
230,A319,8.524,32.14,
231,A319,,,
232,A319,,39.71,
233,A319,,12.34,265.56
234,A319,7.922999999999999,67.19,1989.38
235,A319,8.724,44.78,1484.34
236,A319,79.78,34.22,816.16
237,A319,9.037,69.91,248.7
238,A319,9.482000000000001,44.54,1420.84
239,A319,,25.23,1637.6
240,A319,6.501,59.22,707.03
241,A319,9.55,,
242,A319,8.953,39.17,
243,A319,,,284.86
244,A319,,64.64,265.94
245,A319,,11.5,
246,A319,6.096,67.55,925.87
247,A319,,,1748.57
248,A319,6.757000000000001,30.06,1183.41
249,A319,9.019,56.41,1427.76
250,A319,8.182,47.94,791.92
251,A319,,,634.19
252,A319,6.681,14.62,260.25
253,A319,8.607000000000001,39.01,1143.78
254,A319,,62.57,
255,A319,,,1435.47
256,A319,,57.07,
257,A319,7.607,,1314.11
258,A319,7.6770000000000005,,473.78
259,A319,6.029,,
260,A319,8.077,16.94,
261,A319,7.976,61.37,
262,A319,6.687,54.03,709.81
263,A319,9.415,17.86,1184.99
264,A319,9.341000000000001,,1786.86
265,A319,6.425,,
266,A319,5.882999999999999,42.54,
267,A319,6.624,,1999.1
268,A319,6.276,,2157.19
269,A319,,40.96,1528.38
270,A319,,55.52,2023.91
271,A319,7.1579999999999995,,1386.98
272,A319,,34.38,1164.23
273,A319,6.002999999999999,17.94,1827.49
274,A319,5.768,44.77,1709.94
275,A319,9.22,17.5,1013.46
276,A319,7.279,47.85,1264.9
277,A319,9.368,36.03,603.22
278,A319,8.832,,
279,A319,6.553,,250.14
280,A319,5.619,,1600.75
281,A319,7.279,34.34,1285.62
282,A319,7.097,,
283,A319,6.999,69.37,2170.26
284,A319,,46.13,
285,A319,7.02,,978.7
286,A319,6.215,33.91,886.52
287,A319,,31.36,
288,A319,7.928999999999999,,2022.89
289,A319,8.2,,
290,A319,6.224,21.67,
291,A319,8.171,35.65,570.58
292,A319,6.547999999999999,13.53,
293,A319,,,
294,A319,,,1428.93
295,A319,6.108,,
296,A319,6.1610000000000005,,
297,A319,,35.1,1055.75
298,A319,9.533999999999999,42.51,1238.75
299,A319,,36.61,245.37
300,A319,,13.81,
301,A319,6.672999999999999,63.63,867.83
302,A319,8.774,61.43,1969.47
303,A319,,22.58,1656.43
304,A319,7.855,60.05,1230.51
305,A319,,23.36,448.43
306,A319,9.425,30.83,475.75
307,A319,6.769,,623.31
308,A319,5.7170000000000005,29.68,
309,A319,7.109,,
310,A319,8.461,10.87,
311,A319,8.402999999999999,,1252.0
312,A319,8.204,,1489.33
313,A319,,43.26,2067.32
314,A319,9.424,,224.15
315,A319,9.38,,1505.3
316,A319,9.215,25.89,1782.98
317,A319,9.501,58.84,1546.79
318,A319,9.466000000000001,30.17,
