,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,12.926930084541246,38.66026823201903,1962.72
1,A319,6.644,48.28605439475965,1339.1060102268975
2,A319,0.0,0.0,0.0
3,A319,7.830201177261802,19.509763544148523,895.59
4,A319,0.0,0.0,0.0
5,A319,7.031977773119016,43.78,1808.9607012594233
6,A319,8.679360955507574,32.65,2132.78
7,A319,7.88182606497591,11.56,747.673845594613
8,A319,0.0,0.0,0.0
9,A319,0.0,0.0,0.0
10,A319,3.6054872842471606,29.02,1250.5662480314575
11,A319,8.6,32.80646379932093,1549.3462140907109
12,A319,0.0,0.0,0.0
13,A319,5.442597639099872,34.6,1945.37
14,A319,13.45925250150049,25.48,2011.593535080116
15,A319,8.293322046609193,63.77729083061872,1122.42
16,A319,0.0,0.0,0.0
17,A319,0.0,0.0,0.0
18,A319,9.053657229017226,67.02319657443424,1796.69
19,A319,8.984,25.26828474067511,1555.3325191356344
20,A319,6.074,36.24,1796.4726942171385
21,A319,0.0,0.0,0.0
22,A319,7.797000000000001,22.032776208108395,1510.84074592556
23,A319,14.014073177100112,67.05,1678.1731432338024
24,A319,7.082999999999999,44.34082589690098,1432.11
25,A319,15.469273300418754,41.9150716292403,1171.15
26,A319,0.0,0.0,0.0
27,A319,13.105647866999776,42.53,1273.9578393012316
28,A319,73.39,49.96702379184036,1262.0356892736997
29,A319,10.4500761716162,26.02,1381.4114587706563
30,A319,8.954,36.91635295682825,2165.44
31,A319,0.0,0.0,0.0
32,A319,9.25,57.628427481054814,1491.9223352045233
33,A319,6.776,52.57720872044996,1187.19
34,A319,17.21601238025076,67.95,1850.75
35,A319,11.932295148977655,17.02944922913954,683.78
36,A319,8.067884878373729,14.773164017581006,515.69
37,A319,10.194467778285526,47.379282808128536,2123.7
38,A319,8.516706910156781,26.98452880148449,798.69
39,A319,7.557,25.12,1620.0514237816158
40,A319,8.141249230263151,12.84,502.0970896455557
41,A319,8.427,79.06656520790992,1286.09
42,A319,8.516248742421878,48.8,1935.19
43,A319,0.0,0.0,0.0
44,A319,0.0,0.0,0.0
45,A319,8.217158606588402,35.41046066281891,379.03
46,A319,0.0,0.0,0.0
47,A319,8.411,67.63021430066982,3307.9664692080323
48,A319,0.0,0.0,0.0
49,A319,11.956521542283607,60.45,1734.4271042323553
50,A319,0.0,0.0,0.0
51,A319,10.276208010706195,62.85,1026.0561045676286
52,A319,0.0,0.0,0.0
53,A319,0.0,0.0,0.0
54,A319,6.822559155783034,54.39504441768936,923.62
55,A319,6.438,56.33468898765494,2190.96
56,A319,8.125558190021932,17.24,880.98
57,A319,0.0,0.0,0.0
58,A319,6.85,54.664161930822914,2166.65081162521
59,A319,7.222,69.73026127678925,243.06
60,A319,0.0,0.0,0.0
61,A319,7.77,17.32,1387.4264493238197
62,A319,8.008,50.79,1173.6658186460488
63,A319,8.593,33.67576400410813,2013.39
64,A319,0.0,0.0,0.0
65,A319,7.252168790383067,10.7,990.18
66,A319,8.163,65.51,2028.000729963452
67,A319,10.852072517077724,16.87,1346.1765762116713
68,A319,8.598609835320277,26.29,1233.5179733490102
69,A319,11.599803402159626,42.9,1361.3440634751087
70,A319,0.0,0.0,0.0
71,A319,6.935,56.77229554357029,1375.1
72,A319,0.0,0.0,0.0
73,A319,6.747999999999999,48.70720721958422,1165.5252315358248
74,A319,5.928815011545819,64.34400143657402,1756.79
75,A319,0.0,0.0,0.0
76,A319,7.699,30.840106847293175,255.54
77,A319,0.0,0.0,0.0
78,A319,7.715,14.29880861734837,521.51
79,A319,9.122399944975172,20.148225079903263,1996.98
80,A319,7.729,18.547711395479055,1018.7415869389833
81,A319,7.8629999999999995,36.8430376518346,1218.352641498858
82,A319,6.175,53.25,2098.120938027442
83,A319,9.680805694086326,22.700965256715403,757.68
84,A319,5.847502519541039,34.66,1643.8356206541262
85,A319,0.0,0.0,0.0
86,A319,8.485,43.36,1970.3784295480707
87,A319,8.322000000000001,68.54,2114.703149806196
88,A319,8.938953613063529,28.03,273.9700031712608
89,A319,8.865,56.52,1706.76
90,A319,0.0,0.0,0.0
91,A319,5.038740482061529,21.1,534.64
92,A319,9.704674508892158,50.57158415766239,1282.06
93,A319,10.057645804093015,67.35598582767668,1544.03
94,A319,0.0,0.0,0.0
95,A319,0.0,0.0,0.0
96,A319,7.169187333980512,68.67,988.11
97,A319,0.0,0.0,0.0
98,A319,9.482999999999999,51.98073643200299,2014.63
99,A319,10.127728804682702,62.63,309.84
100,A319,0.0,0.0,0.0
101,A319,0.0,0.0,0.0
102,A319,0.0,0.0,0.0
103,A319,0.0,0.0,0.0
104,A319,7.296774926411846,69.43,1789.25
105,A319,11.068806164431813,43.52,1499.25
106,A319,11.042310368988163,27.12,2210.0131827257387
107,A319,8.053794960491793,62.53611484166243,1093.63
108,A319,9.723165077237672,23.38,465.9719808827019
109,A319,0.0,0.0,0.0
110,A319,0.0,0.0,0.0
111,A319,0.0,0.0,0.0
112,A319,5.72,44.11,2256.258672650176
113,A319,0.0,0.0,0.0
114,A319,0.0,0.0,0.0
115,A319,7.259143709223756,32.78931374107002,1151.46
116,A319,7.106,18.7296841422076,1242.636322633021
117,A319,0.0,0.0,0.0
118,A319,6.818502540369191,51.59,1637.24
119,A319,8.031,34.81860162430231,1140.8109890253572
120,A319,19.56225697058112,13.24,1079.32
121,A319,6.502532778947213,57.19,1195.11
122,A319,8.25,43.638635176175356,1417.8808155982292
123,A319,7.526,38.468701734953314,1424.35
124,A319,0.0,0.0,0.0
125,A319,8.28,25.648080987081666,2029.1653938333186
126,A319,0.0,0.0,0.0
127,A319,13.25879497884755,16.17,682.65
128,A319,5.898,51.34535250784908,1737.17
129,A319,7.920166361108212,55.52651259271769,1520.32
130,A319,7.53,54.44625172187004,1544.0425312049842
131,A319,9.372807715480716,45.888215911506194,1504.74
132,A319,7.99,48.255204717348875,1331.743164916472
133,A319,5.981,11.63,1095.3077518960245
134,A319,6.169,15.72,2106.741398800177
135,A319,12.234520503379642,45.05267338591884,2039.93
136,A319,5.976,33.609271654725205,2186.8621889754418
137,A319,7.196000000000001,49.29303582237411,629.9329795285624
138,A319,0.0,0.0,0.0
139,A319,5.721,44.109113943622795,2256.3537386836965
140,A319,7.353,30.75,1039.077958131338
141,A319,0.0,0.0,0.0
142,A319,6.89,57.41,1564.9737977920786
143,A319,16.833829539992994,14.55,1620.4129797078242
144,A319,7.311,30.79,1108.9140368764386
145,A319,0.0,0.0,0.0
146,A319,8.45,15.789893401757197,414.58668130261293
147,A319,3.7511637155160074,20.89,855.3658478033681
148,A319,8.318,34.9,930.49
149,A319,5.2207923126396585,42.464666558089554,1668.78
150,A319,10.185149858724472,66.89391988650652,1544.98
151,A319,0.0,0.0,0.0
152,A319,0.0,0.0,0.0
153,A319,7.028172885499066,69.12,482.77
154,A319,7.646259851706906,14.49,509.33
155,A319,0.0,0.0,0.0
156,A319,8.005,50.485874512493936,1160.26
157,A319,0.0,0.0,0.0
158,A319,0.0,0.0,0.0
159,A319,8.645,37.4586111954226,387.67
160,A319,5.918653595798193,21.73,1291.6360040726834
161,A319,0.0,0.0,0.0
162,A319,12.079935866271846,50.13,1781.9650527197787
163,A319,0.0,0.0,0.0
164,A319,0.0,0.0,0.0
165,A319,9.488,55.56047864099792,1930.9760552969594
166,A319,0.0,0.0,0.0
167,A319,0.0,0.0,0.0
168,A319,7.52913202846648,63.32,720.236040366155
169,A319,0.0,0.0,0.0
170,A319,10.74866692203022,62.47,1599.74
171,A319,14.851353265051866,59.48,309.45
172,A319,7.632242895167221,29.95,1137.9043094689184
173,A319,9.369354572385046,53.52429323553891,1504.3
174,A319,7.827999999999999,31.700723539997817,777.9
175,A319,0.0,0.0,0.0
176,A319,0.0,0.0,0.0
177,A319,0.0,0.0,0.0
178,A319,0.0,0.0,0.0
179,A319,6.6380066713007215,35.71,2147.5376193687657
180,A319,0.0,0.0,0.0
181,A319,7.796988960786302,21.073246553912316,886.78
182,A319,5.859,49.77595246172278,1561.4109836566172
183,A319,0.0,0.0,0.0
184,A319,7.3053201947092825,53.5868288095071,1421.31
185,A319,7.394815176998865,43.5012509539034,371.4
186,A319,0.0,0.0,0.0
187,A319,7.915296332199954,17.38,1417.4261117593487
188,A319,9.411955294134028,38.81,868.7383113533559
189,A319,8.617912718032724,58.05365159089166,2118.9
190,A319,9.427372799869415,58.61,571.3315920825077
191,A319,14.412680268191101,25.58,2646.646414658018
192,A319,8.752,35.08515760211254,2106.7758698357225
193,A319,9.440160235153055,59.15,1716.5858166132184
194,A319,6.5709296281289635,37.08,1589.2312546791668
195,A319,8.803530679529029,60.955534568459115,1091.69
196,A319,8.22,62.03668927811243,1484.1629405979274
197,A319,0.0,0.0,0.0
198,A319,9.144,66.05,2385.163560103042
199,A319,8.912,60.17,1448.1567992613825
200,A319,6.41814971837051,61.7,1331.14
201,A319,0.0,0.0,0.0
202,A319,13.74546450328388,52.98,2048.1
203,A319,7.492203715046967,30.89,581.3962399253903
204,A319,7.303999999999999,32.581430794706996,1421.27
205,A319,0.0,0.0,0.0
206,A319,5.602,41.13722461041531,1300.9130748981843
207,A319,0.0,0.0,0.0
208,A319,6.995076396143233,69.12,482.83210765786475
209,A319,0.0,0.0,0.0
210,A319,0.0,0.0,0.0
211,A319,7.683,41.37796029104813,765.5582179647231
212,A319,8.535070848072717,43.35,1768.4791649050999
213,A319,6.605,10.77,1134.5044533099642
214,A319,12.334726147664238,44.92554263654038,2039.53
215,A319,0.0,0.0,0.0
216,A319,0.0,0.0,0.0
217,A319,0.0,0.0,0.0
218,A319,5.968,39.53970539486074,670.08
219,A319,0.0,0.0,0.0
220,A319,9.24,65.4,1935.8199506687718
221,A319,15.202650405217899,62.78297759000972,299.53
222,A319,9.132,45.47007748848643,1880.2916673498291
223,A319,0.0,0.0,0.0
224,A319,5.794927857151331,27.41,1568.0357562939344
225,A319,8.401292141088117,17.26755230443829,1024.94
