,Aircraft_Type,Check_A_Part_Price,Check_B_Part_Price,Check_C_Part_Price
0,A319,,,1962.72
1,A319,6.644,,
2,A319,,,
3,A319,,,895.59
4,A319,,,
5,A319,,43.78,
6,A319,,32.65,2132.78
7,A319,,11.56,
8,A319,,,
9,A319,,,
10,A319,,29.02,
11,A319,8.6,,
12,A319,,,
13,A319,,34.6,1945.37
14,A319,,25.48,
15,A319,,,1122.42
16,A319,,,
17,A319,,,
18,A319,,,1796.69
19,A319,8.984,,
20,A319,6.074,36.24,
21,A319,,,
22,A319,7.797000000000001,,
23,A319,,67.05,
24,A319,7.082999999999999,,1432.11
25,A319,,,1171.15
26,A319,,,
27,A319,,42.53,
28,A319,73.39,,
29,A319,,26.02,
30,A319,8.954,,2165.44
31,A319,,,
32,A319,9.25,,
33,A319,6.776,,1187.19
34,A319,,67.95,1850.75
35,A319,,,683.78
36,A319,,,515.69
37,A319,,,2123.7
38,A319,,,798.69
39,A319,7.557,25.12,
40,A319,,12.84,
41,A319,8.427,,1286.09
42,A319,,48.8,1935.19
43,A319,,,
44,A319,,,
45,A319,,,379.03
46,A319,,,
47,A319,8.411,,
48,A319,,,
49,A319,,60.45,
50,A319,,,
51,A319,,62.85,
52,A319,,,
53,A319,,,
54,A319,,,923.62
55,A319,6.438,,2190.96
56,A319,,17.24,880.98
57,A319,,,
58,A319,6.85,,
59,A319,7.222,,243.06
60,A319,,,
61,A319,7.77,17.32,
62,A319,8.008,50.79,
63,A319,8.593,,2013.39
64,A319,,,
65,A319,,10.7,990.18
66,A319,8.163,65.51,
67,A319,,16.87,
68,A319,,26.29,
69,A319,,42.9,
70,A319,,,
71,A319,6.935,,1375.1
72,A319,,,
73,A319,6.747999999999999,,
74,A319,,,1756.79
75,A319,,,
76,A319,7.699,,255.54
77,A319,,,
78,A319,7.715,,521.51
79,A319,,,1996.98
80,A319,7.729,,
81,A319,7.8629999999999995,,
82,A319,6.175,53.25,
83,A319,,,757.68
84,A319,,34.66,
85,A319,,,
86,A319,8.485,43.36,
87,A319,8.322000000000001,68.54,
88,A319,,28.03,
89,A319,8.865,56.52,1706.76
90,A319,,,
91,A319,,21.1,534.64
92,A319,,,1282.06
93,A319,,,1544.03
94,A319,,,
95,A319,,,
96,A319,,68.67,988.11
97,A319,,,
98,A319,9.482999999999999,,2014.63
99,A319,,62.63,309.84
100,A319,,,
101,A319,,,
102,A319,,,
103,A319,,,
104,A319,,69.43,1789.25
105,A319,,43.52,1499.25
106,A319,,27.12,
107,A319,,,1093.63
108,A319,,23.38,
109,A319,,,
110,A319,,,
111,A319,,,
112,A319,5.72,44.11,
113,A319,,,
114,A319,,,
115,A319,,,1151.46
116,A319,7.106,,
117,A319,,,
118,A319,,51.59,1637.24
119,A319,8.031,,
120,A319,,13.24,1079.32
121,A319,,57.19,1195.11
122,A319,8.25,,
123,A319,7.526,,1424.35
124,A319,,,
125,A319,8.28,,
126,A319,,,
127,A319,,16.17,682.65
128,A319,5.898,,1737.17
